year_x,municip_name,species,municip_code,month,year_offset,waspbust_id,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,index,MMM,station_name,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind,population
2018,Erandio,Vespa Velutina,48902.0,11,2017,6,0.0,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,4235,NOV,Galindo,0.0,73.3,0.94364777,0.334678311,0.188421271,17.0,15.0,216.1,3.3,54.2,12.53742947,11.9,23.9,16.3,8.4,6.8,74.2,34.0,24222
2018,Erandio,Vespa Velutina,48902.0,12,2017,3,0.0,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,4644,DIC,Galindo,0.0,77.2,0.987153501,0.37812561200000006,0.16967778,24.0,22.0,254.7,3.0,33.8,12.53678568,9.7,20.4,13.3,6.4,8.0,95.0,41.4,24222
2018,Ereño,Vespa Velutina,48033.0,7,2017,3,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,C002,2588,JUL,Arteaga,0.0,78.1,0.8934641040000001,0.384062274,0.184736531,15.0,7.0,44.9,3.0,19.5,18.2,20.4,35.4,25.3,16.3,4.5,41.4,27.7,239
2018,Ereño,Vespa Velutina,48033.0,8,2017,1,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,C002,2997,AGO,Arteaga,0.0,78.1,0.8437075470000001,0.36815036700000003,0.188490894,13.0,9.0,101.2,9.8,26.5,17.0,20.5,37.2,25.8,16.0,4.2,42.8,27.8,239
2018,Ereño,Vespa Velutina,48033.0,10,2017,1,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,C002,3815,OCT,Arteaga,0.0,84.5,0.851222895,0.333874485,0.18818937,10.0,5.0,32.1,1.4,11.3,9.1,15.8,30.8,21.6,11.1,3.5,44.6,23.5,239
2018,Ereño,Vespa Velutina,48033.0,11,2017,8,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,C002,4224,NOV,Arteaga,0.0,82.5,1.165688211,0.339094395,0.188433336,17.0,15.0,158.5,2.7,35.3,5.6,10.6,24.3,16.2,6.1,4.0,38.2,25.6,239
2018,Ermua,Vespa Velutina,48034.0,1,2017,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,142,ENE,Eitzaga,12.0,83.86000943,0.9311359440000001,0.341704556,0.203984288,10.0,8.0,224.0,1.6,62.2,12.61614415,6.0,21.2,11.7,2.3,5.1,60.1,29.2,15890
2018,Ermua,Vespa Velutina,48034.0,4,2017,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,1369,ABR,Eitzaga,0.0,71.51947335,0.9388906340000001,0.325625667,0.19242805100000002,8.0,8.0,67.7,1.6,16.4,12.57907952,12.7,29.8,19.4,7.0,5.8,56.5,31.9,15890
2018,Ermua,Vespa Velutina,48034.0,6,2017,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,2187,JUN,Eitzaga,0.0,86.283284,0.9228101129999999,0.376906067,0.20466563,20.0,14.0,75.1,2.9,12.2,12.57331352,20.3,39.0,26.8,15.2,5.4,66.2,29.1,15890
2018,Ermua,Vespa Velutina,48034.0,7,2017,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,2596,JUL,Eitzaga,0.0,80.9,0.804082973,0.346903974,0.197264375,13.0,7.0,53.4,3.0,18.8,12.53370281,19.5,36.6,26.1,15.0,5.2,60.5,27.1,15890
2018,Ermua,Vespa Velutina,48034.0,8,2017,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,3005,AGO,Eitzaga,0.0,81.7,0.864356418,0.324990997,0.19059432899999998,17.0,11.0,46.3,3.0,12.8,12.56073411,19.5,36.2,26.4,14.6,4.9,37.8,27.5,15890
2018,Ermua,Vespa Velutina,48034.0,9,2017,9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,3414,SET,Eitzaga,0.0,85.3,0.9237950770000001,0.35513517,0.202845403,16.0,13.0,84.2,3.7,24.2,12.56490078,16.2,31.8,23.4,11.4,4.7,45.4,27.2,15890
2018,Ermua,Vespa Velutina,48034.0,10,2017,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,3823,OCT,Eitzaga,0.0,84.2,0.8675745890000001,0.339134955,0.203476518,13.0,8.0,49.4,2.2,23.6,12.60889254,15.3,29.5,22.4,10.5,4.0,43.9,23.1,15890
2018,Ermua,Vespa Velutina,48034.0,11,2017,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,4232,NOV,Eitzaga,0.0,84.4,0.9946068929999999,0.290773987,0.195843055,17.0,16.0,189.0,2.8,31.7,12.66813351,9.4,23.1,14.8,5.5,5.3,48.6,29.2,15890
2018,Ermua,Vespa Velutina,48034.0,12,2017,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,4641,DIC,Eitzaga,2.0,88.8,1.017658962,0.36024099200000004,0.184615206,24.0,22.0,312.7,1.8,50.8,12.59172352,7.4,20.1,11.6,4.4,6.1,76.3,35.1,15890
2018,Errigoiti,Vespa Velutina,48079.0,1,2017,2,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,153,ENE,Muxika,16.0,81.2,1.4480000000000002,0.318,0.160769516,9.0,8.0,198.8,2.2,47.0,12.43535198,6.8,21.5,12.9,2.0,10.22845219,80.26314821,40.15161917,487
2018,Errigoiti,Vespa Velutina,48079.0,6,2017,4,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,2198,JUN,Muxika,0.0,78.0,0.413,0.151,0.14105874300000001,16.0,9.0,56.3,3.0,20.0,12.50508266,19.7,37.8,25.2,14.7,11.25512128,74.25213955,40.18887976,487
2018,Errigoiti,Vespa Velutina,48079.0,7,2017,1,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,2607,JUL,Muxika,0.0,81.1,0.37200000000000005,0.135,0.16551333699999998,13.0,7.0,51.3,2.7,16.3,12.52351544,19.9,35.6,25.4,15.0,11.42999111,75.00546465,40.28659422,487
2018,Errigoiti,Vespa Velutina,48079.0,8,2017,3,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,3016,AGO,Muxika,0.0,82.6,0.256,0.11900000000000001,0.162130179,15.0,10.0,61.2,8.0,23.2,12.51778616,19.6,37.6,25.6,14.5,11.58467403,75.47457051,40.28750221,487
2018,Errigoiti,Vespa Velutina,48079.0,9,2017,1,0.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,3425,SET,Muxika,0.0,85.4,0.406,0.157,0.17295791300000002,19.0,14.0,120.4,5.7,24.0,12.55490234,16.6,30.4,22.6,11.5,11.66631004,76.25804386,40.21648829,487
2018,Etxebarri,Vespa Velutina,48029.0,1,2017,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,129,ENE,Abusu (La Peña),13.0,78.6,4.039,0.778,0.251113132,10.0,8.0,216.9,3.8,81.7,12.47633864,6.2,18.6,10.7,2.5,10.21006361,80.52570978,40.14428557,11304
2018,Etxebarri,Vespa Velutina,48029.0,3,2017,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,947,MAR,Abusu (La Peña),0.0,72.1,1.538,0.434,0.21479050600000002,13.0,9.0,111.5,3.6,44.6,12.52017215,11.9,26.4,17.1,7.4,10.28887213,74.33692207,40.11395562,11304
2018,Etxebarri,Vespa Velutina,48029.0,5,2017,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,1765,MAY,Abusu (La Peña),0.0,72.6,1.1340000000000001,0.221,0.12915221,16.0,9.0,71.0,4.0,23.1,12.49084304,16.8,35.2,23.0,11.9,10.75981027,73.64239509,40.13434681,11304
2018,Etxebarri,Vespa Velutina,48029.0,6,2017,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,2174,JUN,Abusu (La Peña),0.0,79.8,0.63,0.179,0.152579969,19.0,11.0,68.7,4.6,13.2,12.54737951,19.0,36.7,24.0,15.2,11.06418982,74.11889559,40.18234668,11304
2018,Etxebarri,Vespa Velutina,48029.0,7,2017,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,2583,JUL,Abusu (La Peña),0.0,80.0,0.648,0.156,0.17306801600000002,12.0,7.0,60.9,5.1,20.1,12.53622398,19.5,36.5,24.3,15.7,11.34814058,74.68675763,40.25074617,11304
2018,Etxebarri,Vespa Velutina,48029.0,8,2017,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,2992,AGO,Abusu (La Peña),0.0,80.2,0.266,0.09,0.143027171,14.0,11.0,65.1,10.0,25.5,12.55111797,19.6,35.6,25.0,15.5,11.41266672,75.12174533,40.26139619,11304
2018,Etxebarri,Vespa Velutina,48029.0,9,2017,7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,3401,SET,Abusu (La Peña),0.0,83.9,0.701,0.17800000000000002,0.16859652,19.0,12.0,85.8,2.9,17.3,12.55105745,16.6,30.2,21.8,12.6,11.50525639,75.86295868,40.15998069,11304
2018,Etxebarri,Vespa Velutina,48029.0,10,2017,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,3810,OCT,Abusu (La Peña),0.0,83.6,0.376,0.085,0.17267165,13.0,7.0,29.3,1.2,10.3,12.55077371,15.7,28.5,21.2,11.5,11.86365122,74.87677936,40.17086863,11304
2018,Etxebarria,Vespa Velutina,48030.0,1,2017,1,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,147,ENE,Iruzubieta,18.0,84.2,1.09,0.27699999999999997,0.185433551,9.0,8.0,244.4,4.3,69.4,12.44776027,4.8,19.1,10.4,0.5,10.36542866,82.26881933,40.1664844,772
2018,Etxebarria,Vespa Velutina,48030.0,5,2017,1,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,1783,MAY,Iruzubieta,0.0,76.5,0.55,0.16399999999999998,0.139758499,14.0,8.0,93.8,7.7,39.5,12.52034755,16.0,33.3,22.4,10.0,11.01404414,75.30807929,40.10783479,772
2018,Etxebarria,Vespa Velutina,48030.0,6,2017,1,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,2192,JUN,Iruzubieta,0.0,82.9,0.237,0.147,0.177292041,17.0,15.0,71.0,2.4,16.4,12.55592607,18.4,36.8,23.7,13.8,11.70830025,75.39473141,40.25244349,772
2018,Etxebarria,Vespa Velutina,48030.0,7,2017,5,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,2601,JUL,Iruzubieta,0.0,83.3,0.344,0.13,0.166257499,16.0,7.0,55.3,1.6,18.8,12.52486108,18.9,35.9,24.2,14.4,11.66845505,75.6494027,40.27159728,772
2018,Etxebarria,Vespa Velutina,48030.0,8,2017,1,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,3010,AGO,Iruzubieta,0.0,84.1,0.23399999999999999,0.111,0.167338386,15.0,11.0,72.1,6.6,16.3,12.52891189,18.9,35.8,24.3,14.1,11.76167786,75.67246234,40.29080464,772
2018,Etxebarria,Vespa Velutina,48030.0,9,2017,1,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,3419,SET,Iruzubieta,0.0,86.1,0.38299999999999995,0.161,0.174764664,19.0,15.0,121.6,3.7,37.2,12.56552193,15.8,29.0,21.6,11.0,11.77398405,76.58334683,40.22484459,772
2018,Etxebarria,Vespa Velutina,48030.0,10,2017,3,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,3828,OCT,Iruzubieta,0.0,87.0,0.179,0.114,0.18674500600000002,12.0,7.0,41.7,1.7,18.0,12.5687013,14.6,28.8,21.2,9.7,11.975549699999998,74.94512859,40.20743066,772
2018,Etxebarria,Vespa Velutina,48030.0,11,2017,2,0.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,4237,NOV,Iruzubieta,2.0,87.8,0.693,0.239,0.17844100100000002,16.0,16.0,220.0,2.5,38.4,12.5727985,8.8,22.4,14.1,4.7,11.14661261,75.22212953,40.16762843,772
2018,Forua,Vespa Velutina,48906.0,1,2017,1,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,134,ENE,Arteaga,14.0,78.3,1.105782675,0.369522305,0.18873777100000003,8.0,8.0,135.6,1.9,39.9,5.3,7.0,21.4,12.3,2.5,4.8,52.9,31.1,929
2018,Forua,Vespa Velutina,48906.0,2,2017,2,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,543,FEB,Arteaga,0.0,73.0,1.1180344309999999,0.35778656,0.20306198399999997,14.0,10.0,91.5,2.6,24.9,7.7,11.2,21.5,17.1,6.1,6.0,90.4,39.7,929
2018,Forua,Vespa Velutina,48906.0,4,2017,2,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,1361,ABR,Arteaga,0.0,72.8,0.921191451,0.333826022,0.19543582399999998,8.0,8.0,72.2,3.0,20.4,18.2,12.7,29.2,18.0,6.9,5.4,77.4,32.7,929
2018,Forua,Vespa Velutina,48906.0,6,2017,5,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,2179,JUN,Arteaga,0.0,77.2,0.8918152859999999,0.381525092,0.186847625,17.0,9.0,57.1,4.0,22.4,16.8,19.9,37.2,24.6,15.8,5.1,78.5,32.2,929
2018,Forua,Vespa Velutina,48906.0,7,2017,2,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,2588,JUL,Arteaga,0.0,78.1,0.8934641040000001,0.384062274,0.184736531,15.0,7.0,44.9,3.0,19.5,18.2,20.4,35.4,25.3,16.3,4.5,41.4,27.7,929
2018,Forua,Vespa Velutina,48906.0,8,2017,3,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,2997,AGO,Arteaga,0.0,78.1,0.8437075470000001,0.36815036700000003,0.188490894,13.0,9.0,101.2,9.8,26.5,17.0,20.5,37.2,25.8,16.0,4.2,42.8,27.8,929
2018,Forua,Vespa Velutina,48906.0,9,2017,5,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,3406,SET,Arteaga,0.0,79.3,0.926333057,0.31106676699999997,0.188911031,18.0,15.0,125.0,4.1,29.5,12.3,17.1,30.1,22.3,12.6,4.0,45.7,27.7,929
2018,Forua,Vespa Velutina,48906.0,10,2017,2,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,3815,OCT,Arteaga,0.0,84.5,0.851222895,0.333874485,0.18818937,10.0,5.0,32.1,1.4,11.3,9.1,15.8,30.8,21.6,11.1,3.5,44.6,23.5,929
2018,Forua,Vespa Velutina,48906.0,11,2017,2,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,4224,NOV,Arteaga,0.0,82.5,1.165688211,0.339094395,0.188433336,17.0,15.0,158.5,2.7,35.3,5.6,10.6,24.3,16.2,6.1,4.0,38.2,25.6,929
2018,Forua,Vespa Velutina,48906.0,12,2017,2,0.0,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,4633,DIC,Arteaga,2.0,85.4,1.180912481,0.305880369,0.195834555,23.0,22.0,275.9,2.6,35.5,3.4,8.6,20.5,13.1,4.9,5.2,88.9,36.1,929
2018,Fruiz,Vespa Velutina,48035.0,3,2017,1,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,970,MAR,Mungia,0.0,77.5,4.234,0.774,0.34447009100000003,13.0,11.0,135.9,2.7,41.4,10.6,12.9,29.8,18.1,7.8,8.3,73.8,38.1,545
2018,Fruiz,Vespa Velutina,48035.0,5,2017,1,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,1788,MAY,Mungia,0.0,76.0,1.432,0.419,0.198979555,16.0,10.0,59.7,2.3,19.7,20.6,17.9,35.4,23.8,12.5,6.8,59.0,34.6,545
2018,Fruiz,Vespa Velutina,48035.0,7,2017,2,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,2606,JUL,Mungia,0.0,84.7,1.1159999999999999,0.35,0.184248037,12.0,7.0,40.5,4.3,15.9,18.2,21.1,37.4,25.8,17.1,6.6,60.1,31.4,545
2018,Fruiz,Vespa Velutina,48035.0,8,2017,1,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,3015,AGO,Mungia,0.0,83.6,0.573,0.319,0.19914554399999998,11.0,10.0,57.3,4.0,13.1,17.1,21.8,38.1,26.9,17.4,6.0,48.2,31.6,545
2018,Fruiz,Vespa Velutina,48035.0,9,2017,1,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,3424,SET,Mungia,0.0,90.5,2.7760000000000002,0.585,0.19396269600000002,19.0,17.0,180.3,3.5,43.0,12.8,18.8,32.8,23.7,14.5,5.5,58.7,31.3,545
2018,Fruiz,Vespa Velutina,48035.0,10,2017,2,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,3833,OCT,Mungia,0.0,98.0,0.5579999999999999,0.384,0.20970902,12.0,7.0,32.0,1.1,10.0,9.8,16.7,30.5,22.8,11.6,5.0,61.2,27.8,545
2018,Galdakao,Vespa Velutina,48036.0,1,2017,5,41.0,35.0,1.0,13.0,0.0,0.0,0.0,0.0,C037,166,ENE,Venta Alta,12.0,80.4,0.963555795,0.335712379,0.192576208,10.0,8.0,259.2,3.5,93.6,5.6,6.2,17.8,10.9,2.2,9.4,67.0,38.4,29288
2018,Galdakao,Vespa Velutina,48036.0,2,2017,4,41.0,35.0,1.0,13.0,0.0,0.0,0.0,0.0,C037,575,FEB,Venta Alta,0.0,74.0,1.018295841,0.331250995,0.186848528,13.0,9.0,79.6,1.6,15.2,8.1,10.6,19.8,15.5,6.4,12.4,104.8,48.5,29288
2018,Galdakao,Vespa Velutina,48036.0,3,2017,11,41.0,35.0,1.0,13.0,0.0,0.0,0.0,0.0,C037,984,MAR,Venta Alta,0.0,73.6,0.9165729709999999,0.32665550600000004,0.19526298399999997,13.0,7.0,120.5,6.2,42.5,11.4,11.8,27.2,16.9,7.2,10.0,73.1,43.1,29288
2018,Galdakao,Vespa Velutina,48036.0,4,2017,7,41.0,35.0,1.0,13.0,0.0,0.0,0.0,0.0,C037,1393,ABR,Venta Alta,0.0,73.4,0.887296035,0.329974631,0.187176433,8.0,8.0,83.7,3.1,17.3,17.4,12.0,27.6,17.7,6.5,9.2,76.7,37.6,29288
2018,Galdakao,Vespa Velutina,48036.0,5,2017,20,41.0,35.0,1.0,13.0,0.0,0.0,0.0,0.0,C037,1802,MAY,Venta Alta,0.0,73.9,0.8880332329999999,0.35641806,0.18950456100000002,16.0,11.0,94.7,6.2,29.0,20.2,16.7,34.6,22.9,11.5,8.7,85.3,38.0,29288
2018,Galdakao,Vespa Velutina,48036.0,6,2017,20,41.0,35.0,1.0,13.0,0.0,0.0,0.0,0.0,C037,2211,JUN,Venta Alta,0.0,83.6,0.9325785209999999,0.37574032399999996,0.195619978,20.0,14.0,78.7,5.1,14.1,15.7,18.9,36.6,23.9,15.0,8.8,69.5,36.0,29288
2018,Galdakao,Vespa Velutina,48036.0,7,2017,39,41.0,35.0,1.0,13.0,0.0,0.0,0.0,0.0,C037,2620,JUL,Venta Alta,0.0,87.5,0.87937168,0.350565178,0.19073352600000001,15.0,7.0,62.8,6.8,23.3,17.9,19.5,36.2,24.6,15.5,7.7,47.5,32.9,29288
2018,Galdakao,Vespa Velutina,48036.0,8,2017,34,41.0,35.0,1.0,13.0,0.0,0.0,0.0,0.0,C037,3029,AGO,Venta Alta,0.0,87.3,0.8777670390000001,0.352485702,0.18520498800000001,16.0,12.0,68.0,3.6,17.5,17.0,19.6,36.1,25.4,15.4,8.3,52.6,34.9,29288
2018,Galdakao,Vespa Velutina,48036.0,9,2017,37,41.0,35.0,1.0,13.0,0.0,0.0,0.0,0.0,C037,3438,SET,Venta Alta,0.0,82.2,0.90875727,0.331566428,0.19746228899999999,18.0,12.0,99.5,2.6,18.7,13.2,16.5,30.2,21.8,12.2,7.4,58.0,34.0,29288
2018,Galdakao,Vespa Velutina,48036.0,10,2017,34,41.0,35.0,1.0,13.0,0.0,0.0,0.0,0.0,C037,3847,OCT,Venta Alta,0.0,81.5,0.817665683,0.33857920700000005,0.197759727,12.0,7.0,31.3,1.0,10.5,10.0,16.0,29.1,21.8,11.3,7.8,54.4,31.3,29288
2018,Galdakao,Vespa Velutina,48036.0,11,2017,35,41.0,35.0,1.0,13.0,0.0,0.0,0.0,0.0,C037,4256,NOV,Venta Alta,0.0,81.3,1.0088348409999999,0.326115329,0.19605873,15.0,15.0,232.1,2.9,52.2,5.8,10.2,21.6,15.1,6.5,8.3,71.6,38.3,29288
2018,Galdakao,Vespa Velutina,48036.0,12,2017,9,41.0,35.0,1.0,13.0,0.0,0.0,0.0,0.0,C037,4665,DIC,Venta Alta,1.0,85.4,1.064689726,0.300858837,0.193065807,24.0,19.0,251.0,3.5,39.1,3.9,8.1,19.4,12.1,4.7,10.7,129.2,48.3,29288
2018,Galdames,Vespa Velutina,48037.0,2,2017,2,0.0,18.0,9.0,19.0,0.0,0.0,6.0,0.0,C061,541,FEB,Arboleda,0.0,73.8,0.994357858,0.32774248300000003,0.17791556,11.0,9.0,80.4,2.6,16.0,7.9,10.2,19.6,14.5,6.3,16.6,126.7,57.6,829
2018,Galdames,Vespa Velutina,48037.0,3,2017,1,0.0,18.0,9.0,19.0,0.0,0.0,6.0,0.0,C061,950,MAR,Arboleda,0.0,73.9,0.939982775,0.333193403,0.192443621,13.0,8.0,107.1,1.8,31.2,10.8,11.3,24.6,15.4,7.3,13.7,74.9,49.4,829
2018,Galdames,Vespa Velutina,48037.0,4,2017,1,0.0,18.0,9.0,19.0,0.0,0.0,6.0,0.0,C061,1359,ABR,Arboleda,0.0,76.0,0.89747414,0.33926828600000003,0.190566314,8.0,8.0,86.3,1.7,31.9,17.1,11.3,26.7,15.8,6.5,9.7,86.4,38.9,829
2018,Galdames,Vespa Velutina,48037.0,5,2017,3,0.0,18.0,9.0,19.0,0.0,0.0,6.0,0.0,C061,1768,MAY,Arboleda,0.0,75.7,0.862839479,0.345394262,0.190477669,14.0,10.0,84.2,6.6,28.8,14.8,16.1,32.3,21.3,11.3,10.3,86.4,42.8,829
2018,Galdames,Vespa Velutina,48037.0,6,2017,2,0.0,18.0,9.0,19.0,0.0,0.0,6.0,0.0,C061,2177,JUN,Arboleda,0.0,88.5,0.909328268,0.375438683,0.19110217699999998,19.0,14.0,78.7,6.6,11.7,15.3,17.9,33.8,22.1,14.4,8.4,101.2,36.6,829
2018,Galdames,Vespa Velutina,48037.0,7,2017,4,0.0,18.0,9.0,19.0,0.0,0.0,6.0,0.0,C061,2586,JUL,Arboleda,0.0,92.0,0.92341464,0.37585467100000003,0.194540431,17.0,9.0,48.7,1.8,18.2,15.5,18.3,33.8,22.8,14.6,6.9,66.2,28.6,829
2018,Galdames,Vespa Velutina,48037.0,8,2017,8,0.0,18.0,9.0,19.0,0.0,0.0,6.0,0.0,C061,2995,AGO,Arboleda,0.0,90.6,0.9105346740000001,0.370550292,0.191527549,17.0,11.0,73.2,2.8,22.4,15.3,18.7,34.1,23.6,14.7,7.7,74.2,32.4,829
2018,Galdames,Vespa Velutina,48037.0,9,2017,7,0.0,18.0,9.0,19.0,0.0,0.0,6.0,0.0,C061,3404,SET,Arboleda,0.0,92.0,0.908061905,0.36360461,0.198763035,18.0,14.0,109.6,3.4,25.3,12.8,16.2,28.8,20.7,12.5,8.5,67.7,33.1,829
2018,Galdames,Vespa Velutina,48037.0,10,2017,9,0.0,18.0,9.0,19.0,0.0,0.0,6.0,0.0,C061,3813,OCT,Arboleda,0.0,84.6,0.770846308,0.31352221199999997,0.19690766199999998,11.0,7.0,30.7,1.6,11.1,9.8,16.0,28.1,20.7,11.7,10.2,79.2,39.2,829
2018,Galdames,Vespa Velutina,48037.0,11,2017,3,0.0,18.0,9.0,19.0,0.0,0.0,6.0,0.0,C061,4222,NOV,Arboleda,0.0,82.6,0.9864679190000001,0.329344978,0.181948444,16.0,15.0,233.5,4.6,43.8,5.7,10.6,21.4,14.3,7.4,13.9,99.0,43.9,829
2018,Gamiz-Fika,Vespa Velutina,48038.0,4,2017,2,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,1367,ABR,Derio,0.0,71.7,0.900704581,0.318764738,0.185655557,9.0,8.0,75.5,3.0,16.1,17.5,12.2,27.8,18.4,6.0,6.2,68.0,31.9,1375
2018,Gamiz-Fika,Vespa Velutina,48038.0,5,2017,2,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,1776,MAY,Derio,0.0,70.5,0.84305357,0.328087198,0.200063904,14.0,10.0,68.8,3.2,21.2,19.8,17.0,35.3,23.7,11.5,6.0,70.9,30.6,1375
2018,Gamiz-Fika,Vespa Velutina,48038.0,6,2017,1,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,2185,JUN,Derio,0.0,77.6,0.8820745520000001,0.363701737,0.18828619,17.0,11.0,73.2,5.6,17.5,15.8,19.2,36.8,24.6,15.1,6.0,62.6,30.3,1375
2018,Gamiz-Fika,Vespa Velutina,48038.0,7,2017,4,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,2594,JUL,Derio,0.0,78.2,0.844501755,0.34483121299999997,0.18872230199999998,12.0,8.0,73.9,5.1,33.3,17.4,20.0,38.2,25.3,15.6,5.6,63.0,29.3,1375
2018,Gamiz-Fika,Vespa Velutina,48038.0,8,2017,1,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,3003,AGO,Derio,0.0,77.4,0.854968017,0.36649618,0.18641403199999998,14.0,10.0,70.1,3.4,17.7,16.2,20.4,37.3,26.4,15.7,5.1,42.5,28.2,1375
2018,Gamiz-Fika,Vespa Velutina,48038.0,9,2017,1,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,3412,SET,Derio,0.0,80.9,0.9204760809999999,0.31353992399999997,0.186339762,19.0,14.0,151.2,4.5,36.5,13.0,17.4,31.7,22.9,12.8,4.9,49.0,27.9,1375
2018,Gamiz-Fika,Vespa Velutina,48038.0,10,2017,2,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,3821,OCT,Derio,0.0,79.8,0.840366444,0.341634404,0.18501605899999998,10.0,5.0,28.0,1.1,7.9,9.8,16.6,30.6,22.9,11.6,4.8,59.0,25.5,1375
2018,Gamiz-Fika,Vespa Velutina,48038.0,11,2017,4,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,4230,NOV,Derio,0.0,82.8,1.108259258,0.343464234,0.181911925,16.0,16.0,197.5,2.3,43.9,5.6,10.3,23.4,15.8,6.1,5.1,52.6,29.3,1375
2018,Gamiz-Fika,Vespa Velutina,48038.0,12,2017,1,0.0,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,4639,DIC,Derio,1.0,91.6,1.135298612,0.30313588,0.197179888,24.0,21.0,286.7,2.6,35.7,3.7,8.9,20.5,13.2,5.2,6.0,76.3,35.0,1375
2018,Garai,Vespa Velutina,48039.0,6,2017,2,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,C036,2193,JUN,Iurreta,0.0,89.8,0.870431017,0.348686979,0.189757007,15.0,11.0,59.4,2.2,13.8,16.6,19.7,38.7,25.4,15.2,8.9,65.2,36.9,320
