year_x,municip_name,species,municip_code,month,year_offset,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,index,MMM,station_name,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind,population
2020,Gautegiz Arteaga,Vespa Velutina,48041,3,2019,0.0,28.0,3.0,9.0,5.0,1.0,0.0,0.0,C002,1160,MAR,Arteaga,0.0,72.6,0.923795629,0.289310976,0.187031659,13.0,7.0,61.5,2.2,13.8,14.5,11.3,24.6,17.2,5.5,5.5,67.0,34.2,
2020,Gernika-Lumo,Vespa Velutina,48046,3,2019,0.0,11.0,11.0,31.0,8.0,0.0,0.0,0.0,C063,1179,MAR,Muxika,2.0,73.0,0.51,0.207,0.17600000000000002,12.0,8.0,65.4,1.7,15.4,12.54146054,10.8,27.3,17.6,4.0,10.37327236,74.27836309999999,40.15292368,
2020,Getxo,Vespa Velutina,48044,3,2019,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,1186,MAR,Punta Galea,0.0,74.3,0.9279695990000001,0.32483233899999997,0.194861355,12.0,7.0,31.8,1.4,7.1,12.45361526,12.0,23.9,15.6,8.5,17.8,108.0,50.0,
2020,Gizaburuaga,Vespa Velutina,48047,3,2019,0.0,18.0,6.0,0.0,0.0,1.0,0.0,0.0,C0BA,1181,MAR,Oleta,0.0,76.3,0.49200000000000005,0.205,0.154,10.0,8.0,59.6,2.8,17.5,12.56487247,11.7,25.1,17.9,6.1,10.9857617,75.51646314,40.11246768,
2020,Gordexola,Vespa Velutina,48042,3,2019,0.0,14.0,0.0,39.0,0.0,0.0,0.0,0.0,C0C3,1188,MAR,Sodupe,0.0,71.641144,0.914650521,0.30327101100000003,0.196963582,11.0,8.0,49.3,1.9,18.6,12.59460132,10.8,28.4,18.3,4.6,6.7,72.7,37.9,
2020,Gorliz,Vespa Velutina,48043,3,2019,650.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,C057,1178,MAR,Mungia,0.0,72.1,2.064,0.524,0.414,11.0,8.0,59.3,1.8,15.1,14.0,11.6,28.0,17.4,5.7,7.8,81.4,39.2,
2020,GÃ¼eÃ±es,Vespa Velutina,48045,3,2019,175.0,9.0,0.0,29.0,0.0,0.0,0.0,0.0,C0C3,1188,MAR,Sodupe,0.0,71.641144,0.914650521,0.30327101100000003,0.196963582,11.0,8.0,49.3,1.9,18.6,12.59460132,10.8,28.4,18.3,4.6,6.7,72.7,37.9,
2020,Ibarrangelu,Vespa Velutina,48048,3,2019,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,C002,1160,MAR,Arteaga,0.0,72.6,0.923795629,0.289310976,0.187031659,13.0,7.0,61.5,2.2,13.8,14.5,11.3,24.6,17.2,5.5,5.5,67.0,34.2,
2020,Igorre,Vespa Velutina,48094,3,2019,0.0,32.0,6.0,4.0,7.0,0.0,0.0,1.0,C033,1172,MAR,Igorre,0.0,70.87091164,0.896122315,0.307482844,0.190099413,11.0,11.0,69.1,1.8,16.7,12.52807014,11.4,27.7,17.9,5.4,8.0,97.9,39.9,
2020,Ispaster,Vespa Velutina,48049,3,2019,0.0,44.0,46.0,0.0,1.0,1.0,1.0,0.0,C0BA,1181,MAR,Oleta,0.0,76.3,0.49200000000000005,0.205,0.154,10.0,8.0,59.6,2.8,17.5,12.56487247,11.7,25.1,17.9,6.1,10.9857617,75.51646314,40.11246768,
2020,Iurreta,Vespa Velutina,48910,3,2019,0.0,58.0,0.0,29.0,2.0,0.0,0.0,0.0,C0B6,1163,MAR,Berna,1.0,76.4,0.871582813,0.329771076,0.198191945,11.0,10.0,57.9,1.2,15.1,12.55783986,10.3,26.8,18.1,3.8,10.78681138,75.18588340000001,40.18702879,
2020,Izurtza,Vespa Velutina,48050,3,2019,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,C0B7,1176,MAR,Mañaria,0.0,70.0,0.43,0.19,0.152,11.0,10.0,52.6,1.3,12.9,12.50573072,10.6,26.2,16.9,4.6,10.06358569,75.07294827,40.091499,
2020,Karrantza Harana/Valle de Carranza,Vespa Velutina,48022,3,2019,142.0,25.0,1.0,12.0,1.0,0.0,2.0,0.0,C065,1165,MAR,Cerroja,0.0,73.8,0.959091345,0.329918747,0.19607871,11.0,9.0,37.4,1.2,11.2,15.1,8.7,21.9,12.9,5.3,16.1,126.7,50.0,
2020,Kortezubi,Vespa Velutina,48907,3,2019,267.0,36.0,5.0,14.0,0.0,1.0,0.0,0.0,C002,1160,MAR,Arteaga,0.0,72.6,0.923795629,0.289310976,0.187031659,13.0,7.0,61.5,2.2,13.8,14.5,11.3,24.6,17.2,5.5,5.5,67.0,34.2,
2020,Larrabetzu,Vespa Velutina,48052,3,2019,0.0,36.0,4.0,32.0,0.0,0.0,0.0,0.0,C003,1166,MAR,Derio,0.0,70.5,0.915119487,0.298422256,0.185516023,11.0,9.0,70.0,2.4,16.8,13.9,11.1,26.5,17.4,5.0,6.6,80.3,36.7,
2020,Laukiz,Vespa Velutina,48053,3,2019,0.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,C057,1178,MAR,Mungia,0.0,72.1,2.064,0.524,0.414,11.0,8.0,59.3,1.8,15.1,14.0,11.6,28.0,17.4,5.7,7.8,81.4,39.2,
2020,Leioa,Vespa Velutina,48054,3,2019,0.0,11.0,0.0,11.0,0.0,0.0,2.0,0.0,C038,1171,MAR,Galindo,0.0,65.0,0.920296476,0.29684155,0.172853455,11.0,9.0,49.9,2.9,17.0,12.45163621,13.0,25.4,18.0,8.6,7.4,83.9,35.9,
2020,Lekeitio,Vespa Velutina,48057,3,2019,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,C0BA,1181,MAR,Oleta,0.0,76.3,0.49200000000000005,0.205,0.154,10.0,8.0,59.6,2.8,17.5,12.56487247,11.7,25.1,17.9,6.1,10.9857617,75.51646314,40.11246768,
2020,Lemoa,Vespa Velutina,48055,3,2019,0.0,25.0,1.0,5.0,0.0,0.0,0.0,0.0,C0B3,1191,MAR,Urkizu,0.0,71.5,0.8190000000000001,0.24100000000000002,0.192,11.0,11.0,61.8,1.9,15.7,12.51885361,10.8,27.1,17.9,4.6,10.30681012,75.23784113,40.08554879,
2020,Lemoiz,Vespa Velutina,48056,3,2019,0.0,12.0,7.0,6.0,0.0,0.0,0.0,0.0,C057,1178,MAR,Mungia,0.0,72.1,2.064,0.524,0.414,11.0,8.0,59.3,1.8,15.1,14.0,11.6,28.0,17.4,5.7,7.8,81.4,39.2,
2020,Lezama,Vespa Velutina,48081,3,2019,0.0,34.0,0.0,132.0,0.0,1.0,0.0,0.0,C003,1166,MAR,Derio,0.0,70.5,0.915119487,0.298422256,0.185516023,11.0,9.0,70.0,2.4,16.8,13.9,11.1,26.5,17.4,5.0,6.6,80.3,36.7,
2020,Loiu,Vespa Velutina,48903,3,2019,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,C0B9,1187,MAR,Sangroniz,0.0,74.9,1.113,0.489,0.429,11.0,9.0,56.3,3.5,14.4,12.56219345,10.9,25.5,17.5,4.6,10.71247122,75.37029684,40.15217765,
2020,Mallabia,Vespa Velutina,48058,3,2019,0.0,58.0,16.0,0.0,0.0,0.0,0.0,0.0,C075,1168,MAR,Eitzaga,0.0,74.8,0.9423190790000001,0.320508913,0.205076603,11.0,8.0,50.2,2.5,14.2,12.65644477,10.7,29.8,18.6,4.6,6.1,68.0,35.2,
2020,Markina-Xemein,Vespa Velutina,48060,3,2019,0.0,59.0,21.0,15.0,2.0,0.0,0.0,0.0,C0BD,1173,MAR,Iruzubieta,1.0,74.5,0.384,0.18600000000000003,0.14,12.0,9.0,73.7,1.8,18.2,12.56390089,10.0,26.6,16.6,3.9,10.42350009,75.00995148,40.14723312,
2020,Maruri-Jatabe,Vespa Velutina,48061,3,2019,0.0,15.0,8.0,10.0,0.0,0.0,0.0,0.0,C057,1178,MAR,Mungia,0.0,72.1,2.064,0.524,0.414,11.0,8.0,59.3,1.8,15.1,14.0,11.6,28.0,17.4,5.7,7.8,81.4,39.2,
2020,MaÃ±aria,Vespa Velutina,48059,3,2019,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B7,1176,MAR,Mañaria,0.0,70.0,0.43,0.19,0.152,11.0,10.0,52.6,1.3,12.9,12.50573072,10.6,26.2,16.9,4.6,10.06358569,75.07294827,40.091499,
2020,Mendata,Vespa Velutina,48062,3,2019,0.0,40.0,3.0,3.0,5.0,1.0,0.0,0.0,C063,1179,MAR,Muxika,2.0,73.0,0.51,0.207,0.17600000000000002,12.0,8.0,65.4,1.7,15.4,12.54146054,10.8,27.3,17.6,4.0,10.37327236,74.27836309999999,40.15292368,
2020,Mendexa,Vespa Velutina,48063,3,2019,0.0,35.0,10.0,14.0,0.0,3.0,0.0,0.0,C0BA,1181,MAR,Oleta,0.0,76.3,0.49200000000000005,0.205,0.154,10.0,8.0,59.6,2.8,17.5,12.56487247,11.7,25.1,17.9,6.1,10.9857617,75.51646314,40.11246768,
2020,MeÃ±aka,Vespa Velutina,48064,3,2019,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C057,1178,MAR,Mungia,0.0,72.1,2.064,0.524,0.414,11.0,8.0,59.3,1.8,15.1,14.0,11.6,28.0,17.4,5.7,7.8,81.4,39.2,
2020,Morga,Vespa Velutina,48066,3,2019,0.0,22.0,3.0,39.0,0.0,0.0,0.0,0.0,C063,1179,MAR,Muxika,2.0,73.0,0.51,0.207,0.17600000000000002,12.0,8.0,65.4,1.7,15.4,12.54146054,10.8,27.3,17.6,4.0,10.37327236,74.27836309999999,40.15292368,
2020,Mundaka,Vespa Velutina,48068,3,2019,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,C069,1162,MAR,Bermeo,0.0,73.4,0.899593291,0.318819836,0.190418075,11.0,9.0,56.4,1.9,12.7,14.6,12.2,23.3,15.7,9.0,10.9,84.6,41.3,
2020,Mungia,Vespa Velutina,48069,3,2019,0.0,71.0,4.0,32.0,1.0,0.0,0.0,0.0,C057,1178,MAR,Mungia,0.0,72.1,2.064,0.524,0.414,11.0,8.0,59.3,1.8,15.1,14.0,11.6,28.0,17.4,5.7,7.8,81.4,39.2,
2020,Munitibar-Arbatzegi Gerrikaitz,Vespa Velutina,48007,3,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C046,1180,MAR,Oiz,1.0,76.1,0.9208333940000001,0.290742151,0.19127217800000001,12.0,11.0,54.1,1.5,10.0,12.16374806,6.5,19.6,10.0,3.7,28.2,112.7,60.6,
2020,Murueta,Vespa Velutina,48908,3,2019,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C002,1160,MAR,Arteaga,0.0,72.6,0.923795629,0.289310976,0.187031659,13.0,7.0,61.5,2.2,13.8,14.5,11.3,24.6,17.2,5.5,5.5,67.0,34.2,
2020,Muskiz,Vespa Velutina,48071,3,2019,635.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,C061,1158,MAR,Arboleda,0.0,75.0,0.920021366,0.330813194,0.194898038,12.0,11.0,76.5,2.5,22.3,12.46592004,11.2,25.5,15.9,6.9,12.7,99.4,45.1,
2020,Muxika,Vespa Velutina,48067,3,2019,400.0,97.0,21.0,122.0,10.0,0.0,3.0,0.0,C063,1179,MAR,Muxika,2.0,73.0,0.51,0.207,0.17600000000000002,12.0,8.0,65.4,1.7,15.4,12.54146054,10.8,27.3,17.6,4.0,10.37327236,74.27836309999999,40.15292368,
2020,Nabarniz,Vespa Velutina,48909,3,2019,0.0,16.0,5.0,1.0,0.0,0.0,0.0,0.0,C002,1160,MAR,Arteaga,0.0,72.6,0.923795629,0.289310976,0.187031659,13.0,7.0,61.5,2.2,13.8,14.5,11.3,24.6,17.2,5.5,5.5,67.0,34.2,
2020,Ondarroa,Vespa Velutina,48073,3,2019,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,C0BE,1164,MAR,Berriatua,0.0,76.4,0.49700000000000005,0.231,0.155,12.0,8.0,66.5,3.4,22.5,12.56676946,11.5,24.6,17.4,6.0,10.7457356,75.05774852,40.16699457,
2020,Orozko,Vespa Velutina,48075,3,2019,212.0,82.0,1.0,9.0,1.0,0.0,0.0,0.0,C0B4,1184,MAR,Orozko,0.0,73.6,0.349,0.069,0.022000000000000002,12.0,10.0,54.2,2.3,17.0,12.60934583,10.2,27.7,17.4,4.2,5.8,48.6,32.9,
2020,Ortuella,Vespa Velutina,48083,3,2019,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,1158,MAR,Arboleda,0.0,75.0,0.920021366,0.330813194,0.194898038,12.0,11.0,76.5,2.5,22.3,12.46592004,11.2,25.5,15.9,6.9,12.7,99.4,45.1,
2020,Otxandio,Vespa Velutina,48072,3,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C054,1185,MAR,Otxandio,10.0,74.9,0.56,0.14300000000000002,0.076,11.0,10.0,61.2,1.1,16.0,14.1,7.9,23.4,14.3,1.4,6.2,55.8,32.3,
2020,Plentzia,Vespa Velutina,48077,3,2019,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,C057,1178,MAR,Mungia,0.0,72.1,2.064,0.524,0.414,11.0,8.0,59.3,1.8,15.1,14.0,11.6,28.0,17.4,5.7,7.8,81.4,39.2,
2020,Portugalete,Vespa Velutina,48078,3,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C038,1171,MAR,Galindo,0.0,65.0,0.920296476,0.29684155,0.172853455,11.0,9.0,49.9,2.9,17.0,12.45163621,13.0,25.4,18.0,8.6,7.4,83.9,35.9,
2020,Santurtzi,Vespa Velutina,48082,3,2019,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,1158,MAR,Arboleda,0.0,75.0,0.920021366,0.330813194,0.194898038,12.0,11.0,76.5,2.5,22.3,12.46592004,11.2,25.5,15.9,6.9,12.7,99.4,45.1,
2020,Sestao,Vespa Velutina,48084,3,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C038,1171,MAR,Galindo,0.0,65.0,0.920296476,0.29684155,0.172853455,11.0,9.0,49.9,2.9,17.0,12.45163621,13.0,25.4,18.0,8.6,7.4,83.9,35.9,
2020,Sondika,Vespa Velutina,48904,3,2019,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,C0B9,1187,MAR,Sangroniz,0.0,74.9,1.113,0.489,0.429,11.0,9.0,56.3,3.5,14.4,12.56219345,10.9,25.5,17.5,4.6,10.71247122,75.37029684,40.15217765,
2020,Sopela,Vespa Velutina,48085,3,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,1186,MAR,Punta Galea,0.0,74.3,0.9279695990000001,0.32483233899999997,0.194861355,12.0,7.0,31.8,1.4,7.1,12.45361526,12.0,23.9,15.6,8.5,17.8,108.0,50.0,
2020,Sopuerta,Vespa Velutina,48086,3,2019,50.0,19.0,5.0,25.0,0.0,0.0,0.0,0.0,C045,1175,MAR,La Garbea,0.0,78.9,0.92068382,0.322882279,0.18854927300000002,11.0,11.0,43.8,1.1,8.1,12.33148183,8.7,22.5,13.7,5.1,21.1,109.1,52.8,
2020,Sukarrieta,Vespa Velutina,48076,3,2019,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,C069,1162,MAR,Bermeo,0.0,73.4,0.899593291,0.318819836,0.190418075,11.0,9.0,56.4,1.9,12.7,14.6,12.2,23.3,15.7,9.0,10.9,84.6,41.3,
2020,Trucios-Turtzioz,Vespa Velutina,48087,3,2019,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C045,1175,MAR,La Garbea,0.0,78.9,0.92068382,0.322882279,0.18854927300000002,11.0,11.0,43.8,1.1,8.1,12.33148183,8.7,22.5,13.7,5.1,21.1,109.1,52.8,
2020,Ubide,Vespa Velutina,48088,3,2019,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,C054,1185,MAR,Otxandio,10.0,74.9,0.56,0.14300000000000002,0.076,11.0,10.0,61.2,1.1,16.0,14.1,7.9,23.4,14.3,1.4,6.2,55.8,32.3,
2020,Ugao-Miraballes,Vespa Velutina,48065,3,2019,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,C037,1192,MAR,Venta Alta,0.0,73.0913715,0.898994121,0.311127439,0.190553993,11.0,10.0,59.5,1.7,16.7,14.0,11.0,26.6,16.8,5.6,10.2,97.9,43.7,
2020,Urduliz,Vespa Velutina,48089,3,2019,0.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,C042,1186,MAR,Punta Galea,0.0,74.3,0.9279695990000001,0.32483233899999997,0.194861355,12.0,7.0,31.8,1.4,7.1,12.45361526,12.0,23.9,15.6,8.5,17.8,108.0,50.0,
2020,UrduÃ±a/OrduÃ±a,Vespa Velutina,48074,3,2019,0.0,29.0,0.0,11.0,0.0,0.0,0.0,1.0,C072,1183,MAR,Orduña,1.0,75.5,0.905629463,0.289356082,0.175816165,11.0,8.0,37.4,1.3,12.4,12.25899014,6.9,20.2,11.5,3.2,23.6,117.4,59.0,
2020,Valle de TrÃ¡paga-Trapagaran,Vespa Velutina,48080,3,2019,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,1158,MAR,Arboleda,0.0,75.0,0.920021366,0.330813194,0.194898038,12.0,11.0,76.5,2.5,22.3,12.46592004,11.2,25.5,15.9,6.9,12.7,99.4,45.1,
2020,Zaldibar,Vespa Velutina,48095,3,2019,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,C075,1168,MAR,Eitzaga,0.0,74.8,0.9423190790000001,0.320508913,0.205076603,11.0,8.0,50.2,2.5,14.2,12.65644477,10.7,29.8,18.6,4.6,6.1,68.0,35.2,
2020,Zalla,Vespa Velutina,48096,3,2019,0.0,19.0,2.0,89.0,0.0,0.0,0.0,0.0,C0C1,1157,MAR,Aranguren,0.0,70.0,0.7340000000000001,0.509,0.0,12.0,9.0,39.6,1.4,9.8,12.510292300000001,11.3,27.9,18.6,5.0,10.11678369,74.40008691,40.09074096,
2020,Zamudio,Vespa Velutina,48905,3,2019,0.0,41.0,0.0,66.0,2.0,0.0,0.0,0.0,C003,1166,MAR,Derio,0.0,70.5,0.915119487,0.298422256,0.185516023,11.0,9.0,70.0,2.4,16.8,13.9,11.1,26.5,17.4,5.0,6.6,80.3,36.7,
2020,Zaratamo,Vespa Velutina,48097,3,2019,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C037,1192,MAR,Venta Alta,0.0,73.0913715,0.898994121,0.311127439,0.190553993,11.0,10.0,59.5,1.7,16.7,14.0,11.0,26.6,16.8,5.6,10.2,97.9,43.7,
2020,Zeanuri,Vespa Velutina,48024,3,2019,15.0,64.0,5.0,2.0,3.0,0.0,0.0,0.0,C044,1135,MAR,Gorbea,3.0,79.3,0.828896223,0.33275335699999997,0.20106319,12.0,8.0,52.3,1.9,18.5,12.54050277,7.0,22.6,13.0,1.9,10.84923252,76.99884828,40.1431529,
2020,Zeberio,Vespa Velutina,48025,3,2019,0.0,70.0,5.0,5.0,1.0,0.0,0.0,0.0,C066,1189,MAR,Untzueta,0.0,74.3,0.9721044759999999,0.291012925,0.17926867100000002,14.71313828,11.09419409,107.6029581,3.0730598810000003,26.72747712,12.35304046,8.6,22.2,13.4,5.1,19.8,117.0,50.9,
2020,Zierbena,Vespa Velutina,48913,3,2019,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,C042,1186,MAR,Punta Galea,0.0,74.3,0.9279695990000001,0.32483233899999997,0.194861355,12.0,7.0,31.8,1.4,7.1,12.45361526,12.0,23.9,15.6,8.5,17.8,108.0,50.0,
2020,Ziortza-Bolibar,Vespa Velutina,48915,3,2019,0.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,C0BD,1173,MAR,Iruzubieta,1.0,74.5,0.384,0.18600000000000003,0.14,12.0,9.0,73.7,1.8,18.2,12.56390089,10.0,26.6,16.6,3.9,10.42350009,75.00995148,40.14723312,
2020,Lanestosa,Vespa Velutina,48051,3,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C065,1165,MAR,Cerroja,0.0,73.8,0.959091345,0.329918747,0.19607871,11.0,9.0,37.4,1.2,11.2,15.1,8.7,21.9,12.9,5.3,16.1,126.7,50.0,
2020,AbadiÃ±o,Vespa Velutina,48001,4,2019,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B7,1585,ABR,Mañaria,0.0,73.4,0.414,0.20199999999999999,0.14400000000000002,20.0,13.0,87.5,4.8,24.2,12.49540277,11.7,24.6,17.4,6.4,10.42661619,73.97841423,40.09284033,
2020,Abanto y CiÃ©rvana-Abanto Zierbena,Vespa Velutina,48002,4,2019,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C061,1567,ABR,Arboleda,0.0,77.5,0.967223587,0.37668710899999996,0.204918856,19.0,14.0,72.0,3.4,14.0,12.49982783,12.0,23.4,16.5,7.9,12.2,86.4,47.5,
2020,Ajangiz,Vespa Velutina,48911,4,2019,0.0,17.0,1.0,3.0,15.0,0.0,0.0,0.0,C063,1588,ABR,Muxika,1.0,76.6,0.6679999999999999,0.235,0.157,17.0,11.0,104.6,3.0,17.7,12.51718944,11.9,24.6,18.0,5.9,10.74422953,73.486193,40.15406777,
2020,Alonsotegi,Vespa Velutina,48912,4,2019,200.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,C0C4,4923,ABR,Sodupe-Cadagua,1.427662368,74.44310666,0.442,0.342,0.251,15.07771217,11.09115154,111.00968370000001,3.286345255,29.82818639,12.51752656,13.15023426,26.72288121,18.12587004,8.425485688,10.45246481,74.47891782,40.13599759,
2020,Amorebieta-Etxano,Vespa Velutina,48003,4,2019,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,1565,ABR,Amorebieta,0.0,73.7,0.737,0.395,0.289,16.0,13.0,93.0,3.0,20.8,12.51373321,11.8,25.2,17.2,6.6,10.314039900000001,73.77861833,40.13579125,
2020,Amoroto,Vespa Velutina,48004,4,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0BA,1590,ABR,Oleta,0.0,80.3,0.41200000000000003,0.21899999999999997,0.162,17.0,14.0,97.9,3.3,24.6,12.52936973,12.8,28.1,18.5,7.8,11.24262605,74.89472477,40.15487076,
2020,Arakaldo,Vespa Velutina,48005,4,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C032,1568,ABR,Areta,1.0,73.3,0.46,0.271,0.131,16.0,13.0,62.6,8.1,27.8,12.51901793,11.9,26.3,18.4,6.1,4.8,51.5,32.0,
2020,Arantzazu,Vespa Velutina,48006,4,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C033,1581,ABR,Igorre,0.0,73.10078404,0.9099877559999999,0.329623555,0.190651093,15.0,14.0,87.3,4.3,23.2,12.54345641,12.3,25.6,18.5,6.8,8.1,76.08336518,40.7,
2020,Areatza,Vespa Velutina,48093,4,2019,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C033,1581,ABR,Igorre,0.0,73.10078404,0.9099877559999999,0.329623555,0.190651093,15.0,14.0,87.3,4.3,23.2,12.54345641,12.3,25.6,18.5,6.8,8.1,76.08336518,40.7,
2020,Arrankudiaga,Vespa Velutina,48009,4,2019,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C032,1568,ABR,Areta,1.0,73.3,0.46,0.271,0.131,16.0,13.0,62.6,8.1,27.8,12.51901793,11.9,26.3,18.4,6.1,4.8,51.5,32.0,
2020,Arratzu,Vespa Velutina,48914,4,2019,0.0,24.0,1.0,3.0,44.0,0.0,0.0,0.0,C002,1569,ABR,Arteaga,0.0,76.5,0.9047020259999999,0.292992185,0.189169382,17.0,12.0,88.4,4.7,15.7,15.4,12.2,25.3,17.6,7.0,5.2,58.3,34.3,
2020,Arrieta,Vespa Velutina,48010,4,2019,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C057,1587,ABR,Mungia,0.0,75.8,2.061,0.5670000000000001,0.414,17.0,15.0,87.7,2.8,14.4,15.2,12.8,24.0,17.7,7.7,7.3,64.1,38.6,
2020,Arrigorriaga,Vespa Velutina,48011,4,2019,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,C037,1601,ABR,Venta Alta,0.0,72.6,0.9046129190000001,0.335327401,0.19475966,16.0,12.0,88.6,4.9,22.2,15.1,11.9,25.9,17.3,6.9,9.6,77.0,43.2,
2020,Artea,Vespa Velutina,48023,4,2019,680.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,C033,1581,ABR,Igorre,0.0,73.10078404,0.9099877559999999,0.329623555,0.190651093,15.0,14.0,87.3,4.3,23.2,12.54345641,12.3,25.6,18.5,6.8,8.1,76.08336518,40.7,
2020,Artzentales,Vespa Velutina,48008,4,2019,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C045,1584,ABR,La Garbea,2.0,83.5,0.8837040279999999,0.289780066,0.19317278100000002,15.0,12.0,75.3,2.4,16.0,12.27517533,9.1,22.4,13.9,5.8,21.6,99.4,56.4,
2020,Atxondo,Vespa Velutina,48091,4,2019,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,C022,1599,ABR,Urkiola,3.0,82.7,0.9083332279999999,0.37042743,0.203521344,19.0,16.0,97.2,4.7,25.2,14.5,7.9,19.9,12.5,3.7,9.2,73.8,40.0,
2020,Aulesti,Vespa Velutina,48070,4,2019,0.0,45.0,28.0,0.0,1.0,1.0,0.0,0.0,C0BD,1582,ABR,Iruzubieta,1.0,78.5,0.325,0.19,0.152,18.0,14.0,104.0,3.5,20.7,12.50921661,11.0,24.1,16.8,5.2,10.78444442,73.24629911,40.15853169,
2020,Bakio,Vespa Velutina,48012,4,2019,30.0,19.0,0.0,107.0,0.0,0.0,0.0,0.0,C019,1586,ABR,Matxitxako,0.0,80.4,0.961871962,0.305801965,0.205439459,18.0,13.0,82.2,3.1,17.2,14.4,10.3,21.8,14.1,7.5,30.2,92.9,69.7,
2020,Balmaseda,Vespa Velutina,48090,4,2019,244.0,15.0,0.0,27.0,0.0,0.0,0.0,0.0,C0C2,1570,ABR,Balmaseda,1.0,76.7,0.37200000000000005,0.303,0.264,16.0,11.0,74.1,5.8,13.3,12.53062774,11.2,26.1,17.7,5.1,10.53495225,73.54844839,40.16976782,
2020,Barakaldo,Vespa Velutina,48013,4,2019,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,C039,1576,ABR,Deusto,0.0,67.0,0.899317085,0.33195744,0.18595114399999998,15.0,10.0,63.3,3.0,13.5,15.7,13.5,27.1,18.0,9.5,11.4,71.6,43.1,
2020,Barrika,Vespa Velutina,48014,4,2019,0.0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,C042,1595,ABR,Punta Galea,0.0,78.6,0.939092302,0.335852398,0.186856993,14.0,10.0,61.3,2.3,14.4,12.45372996,12.8,24.6,16.4,9.5,16.7,87.5,51.9,
2020,Basauri,Vespa Velutina,48015,4,2019,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,C037,1601,ABR,Venta Alta,0.0,72.6,0.9046129190000001,0.335327401,0.19475966,16.0,12.0,88.6,4.9,22.2,15.1,11.9,25.9,17.3,6.9,9.6,77.0,43.2,
