"","fecha","codigo","año","mes","ESTACION","TIPO","cota..m.","latitude","longitude","hum_imputed_proba","lev_max_imputed_proba","lev_mid_imputed_proba","lev_min_imputed_proba","month","rain_1mm","rain_cum","rain_imputed_proba","rain_max_10_imputed_proba","rain_max_day_imputed_proba","sun_imputed_proba","temp_avg_imputed_proba","temp_max_abs_imputed_proba","temp_max_avg_imputed_proba","temp_min_abs_imputed_proba","wind_avg_imputed_proba","wind_max_avg","wind_max_imputed_proba"
"1459",2019-10-01,"C044",2019,10,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0713594183325768,"OCT",9,66.5,NA,NA,NA,0.14513073861599,NA,NA,NA,NA,0.0216439869254827,41.3,0.029738076031208
"1460",2019-07-01,"C044",2019,7,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.097514234483242,"JUL",9,48.3,NA,NA,NA,0.660898923873901,NA,NA,NA,NA,0.024972278624773,32.3,0.0317010171711445
"1461",2017-04-01,"C044",2017,4,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0708309039473534,"ABR",8,50.9,NA,NA,NA,0.58432799577713,NA,NA,NA,NA,0.0322591438889503,32.8,0.0422150008380413
"1462",2018-10-01,"C044",2018,10,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0521900989115238,"OCT",11,155.5,NA,NA,NA,0.39814704656601,NA,NA,NA,NA,0.0315437540411949,29.4,0.0435027033090591
"1463",2018-01-01,"C044",2018,1,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0832047834992409,"ENE",17,199.5,NA,NA,NA,0.509154260158539,NA,NA,NA,NA,0.0299500450491905,41.8,0.03754897788167
"1464",2018-02-01,"C044",2018,2,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0660761147737503,"FEB",20,234.2,NA,NA,NA,0.312235176563263,NA,NA,NA,NA,0.0323002077639103,32.3,0.0375754162669182
"1465",2016-04-01,"C044",2016,4,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0785133391618729,"ABR",17,99.5,NA,NA,NA,0.223598524928093,NA,NA,NA,NA,0.0386909916996956,41,0.0340559855103493
"1466",2017-06-01,"C044",2017,6,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0935204550623894,"JUN",10,73.4,NA,NA,NA,0.146687135100365,NA,NA,NA,NA,0.0264386497437954,34.9,0.0315018519759178
"1467",2016-01-01,"C044",2016,1,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0746849030256271,"ENE",20,132,NA,NA,NA,0.521868407726288,NA,NA,NA,NA,0.0305118393152952,31.3,0.0405421294271946
"1468",2017-12-01,"C044",2017,12,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0758335739374161,"DIC",20,228,NA,NA,NA,0.511527240276337,NA,NA,NA,NA,0.0280778389424086,32.3,0.0316693559288979
"1469",NA,"C044",NA,NA,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0900674387812614,"SET",5,12.8,NA,NA,NA,0.23060867190361,NA,NA,NA,NA,0.0319146700203419,34.9,0.0402197055518627
"1470",NA,"C044",NA,NA,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0989429280161858,"SET",8,82.4,NA,NA,NA,0.200468182563782,NA,NA,NA,NA,0.0341415479779243,38.2,0.039107047021389
"1471",2018-06-01,"C044",2018,6,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0729125365614891,"JUN",11,42.6,NA,NA,NA,0.652657926082611,NA,NA,NA,NA,0.0312068201601505,31.8,0.0408701412379742
"1472",2017-10-01,"C044",2017,10,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0788600072264671,"OCT",4,32,NA,NA,NA,0.382400035858154,NA,NA,NA,NA,0.0306572206318378,28.1,0.0252309553325176
"1473",2018-11-01,"C044",2018,11,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0710565373301506,"NOV",15,103.3,NA,NA,NA,0.331935435533524,NA,NA,NA,NA,0.0253508947789669,28.6,0.0326118990778923
"1474",2018-05-01,"C044",2018,5,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0844903066754341,"MAY",15,79.8,NA,NA,NA,0.200613856315613,NA,NA,NA,NA,0.0287532415241003,35.2,0.0259888246655464
"1475",2019-08-01,"C044",2019,8,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0867028683423996,"AGO",6,56.7,NA,NA,NA,0.190946638584137,NA,NA,NA,NA,0.0265210177749395,34.6,0.036353625357151
"1476",2019-04-01,"C044",2019,4,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0705381259322166,"ABR",14,87.7,NA,NA,NA,0.339846521615982,NA,NA,NA,NA,0.0295540317893028,36.2,0.0303435921669006
"1477",2016-05-01,"C044",2016,5,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.097451388835907,"MAY",11,37.8,NA,NA,NA,0.472449481487274,NA,NA,NA,NA,0.0345912799239159,37.6,0.0282581150531769
"1478",NA,"C044",NA,NA,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0978331714868546,"SET",8,80.6,NA,NA,NA,0.539350271224976,NA,NA,NA,NA,0.0329306051135063,34.9,0.0254507604986429
"1479",2019-11-01,"C044",2019,11,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0762508139014244,"NOV",23,369.4,NA,NA,NA,0.427836805582047,NA,NA,NA,NA,0.0336089991033077,31.3,0.0376431383192539
"1480",2019-06-01,"C044",2019,6,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0910164713859558,"JUN",5,19.3,NA,NA,NA,0.173146516084671,NA,NA,NA,NA,0.02547312900424,37,0.0314654633402824
"1481",2017-11-01,"C044",2017,11,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0862310379743576,"NOV",14,204.8,NA,NA,NA,0.381904244422913,NA,NA,NA,NA,0.0349292978644371,34.9,0.0337984412908554
"1482",2016-07-01,"C044",2016,7,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0970989093184471,"JUL",8,37.9,NA,NA,NA,0.293918251991272,NA,NA,NA,NA,0.0265715885907412,33.3,0.0330661498010159
"1483",2017-03-01,"C044",2017,3,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0767524540424347,"MAR",8,58.4,NA,NA,NA,0.157513454556465,NA,NA,NA,NA,0.0314757265150547,34.1,0.0321558378636837
"1484",2016-03-01,"C044",2016,3,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0809349715709686,"MAR",18,284,NA,NA,NA,0.805944204330444,NA,NA,NA,NA,0.0307025015354156,41.6,0.0350941680371761
"1485",2018-03-01,"C044",2018,3,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0745297521352768,"MAR",20,133.4,NA,NA,NA,0.813287913799286,NA,NA,NA,NA,0.0285205207765102,34.4,0.0244987346231937
"1486",2019-02-01,"C044",2019,2,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0723623409867287,"FEB",5,77.1,NA,NA,NA,0.305159747600555,NA,NA,NA,NA,0.0283828806132078,32.3,0.0224450435489416
"1487",2016-10-01,"C044",2016,10,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0853152796626091,"OCT",5,20.7,NA,NA,NA,0.13713164627552,NA,NA,NA,NA,0.0236496292054653,35,0.0311658419668674
"1488",NA,"C044",NA,NA,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0842009708285332,"SET",8,40.1,NA,NA,NA,0.348949998617172,NA,NA,NA,NA,0.0281265005469322,31.8,0.0310650113970041
"1489",2019-05-01,"C044",2019,5,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0648049712181091,"MAY",13,100.9,NA,NA,NA,0.209604859352112,NA,NA,NA,NA,0.0289558079093695,32.9,0.0461500659584999
"1490",2018-08-01,"C044",2018,8,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0836880207061768,"AGO",1,4.1,NA,NA,NA,0.152394518256187,NA,NA,NA,NA,0.0339505672454834,37.3,0.0317511856555939
"1491",2016-08-01,"C044",2016,8,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0967697501182556,"AGO",3,11.2,NA,NA,NA,0.289443641901016,NA,NA,NA,NA,0.0356980934739113,28.1,0.0303359795361757
"1492",2016-02-01,"C044",2016,2,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0881204456090927,"FEB",17,350.4,NA,NA,NA,0.712734341621399,NA,NA,NA,NA,0.0263279229402542,27.1,0.0323432348668575
"1493",2016-06-01,"C044",2016,6,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0973812714219093,"JUN",8,42.3,NA,NA,NA,0.339121133089066,NA,NA,NA,NA,0.0257811509072781,29.2,0.0347629562020302
"1494",2017-01-01,"C044",2017,1,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0754014849662781,"ENE",9,334.7,NA,NA,NA,0.353486776351929,NA,NA,NA,NA,0.0281039793044329,33.3,0.0240481607615948
"1495",2017-05-01,"C044",2017,5,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.100168652832508,"MAY",7,78.2,NA,NA,NA,0.18955197930336,NA,NA,NA,NA,0.0328614674508572,34.9,0.0378924645483494
"1496",2016-11-01,"C044",2016,11,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0853690505027771,"NOV",13,161.5,NA,NA,NA,0.308555126190186,NA,NA,NA,NA,0.0272785387933254,36.6,0.0333081856369972
"1497",2017-07-01,"C044",2017,7,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0933824479579926,"JUL",4,22.1,NA,NA,NA,0.466701537370682,NA,NA,NA,NA,0.0248668193817139,29.4,0.0333318896591663
"1498",2018-04-01,"C044",2018,4,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0618831887841225,"ABR",14,160.8,NA,NA,NA,0.362428843975067,NA,NA,NA,NA,0.0381654761731625,37.1,0.0314564444124699
"1499",2019-01-01,"C044",2019,1,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0654591023921967,"ENE",17,411.5,NA,NA,NA,0.149890810251236,NA,NA,NA,NA,0.0336991660296917,31.4,0.0364880263805389
"1500",2018-12-01,"C044",2018,12,"Gorbea","M",662,43.0160160160521,-2.7955227357894,NA,0.00990098994225264,0.00990098994225264,0.0736358389258385,"DIC",4,41.2,NA,NA,NA,0.333561152219772,NA,NA,NA,NA,0.0244090463966131,40.8,0.0379544198513031
"1501",2018-01-01,"C045",2018,1,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0893528088927269,"ENE",21,184,NA,NA,NA,0.305009990930557,NA,NA,NA,NA,0.0238715279847383,38.4,NA
"1502",2017-08-01,"C045",2017,8,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0885617062449455,"AGO",11,38.4,NA,NA,NA,0.219557821750641,NA,NA,NA,NA,NA,41.3,NA
"1503",2016-07-01,"C045",2016,7,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0783165022730827,"JUL",9,42.2,NA,NA,NA,0.471955090761185,NA,NA,NA,NA,NA,36.4,NA
"1504",2019-12-01,"C045",2019,12,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.088523805141449,"DIC",11,112.2,NA,NA,NA,0.133541345596313,NA,NA,NA,NA,NA,68.1,NA
"1505",2019-10-01,"C045",2019,10,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0917981490492821,"OCT",13,96.6,NA,NA,NA,0.433352410793304,NA,NA,NA,NA,NA,59.6,NA
"1506",2019-08-01,"C045",2019,8,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0841136276721954,"AGO",6,22.6,NA,NA,NA,0.494704306125641,NA,NA,NA,NA,NA,41.6,NA
"1507",NA,"C045",NA,NA,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0869748145341873,"SET",9,83.4,NA,NA,NA,0.936062753200531,NA,NA,NA,NA,NA,44.8,NA
"1508",2017-11-01,"C045",2017,11,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.090637631714344,"NOV",11,141.8,NA,NA,NA,0.457423031330109,NA,NA,NA,NA,0.0228045787662268,31.4,0.0365176238119602
"1509",2016-08-01,"C045",2016,8,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.124278411269188,"AGO",6,20.9,NA,NA,NA,0.416564851999283,NA,NA,NA,NA,NA,40.4,NA
"1510",2017-12-01,"C045",2017,12,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0808381661772728,"DIC",20,291.8,NA,NA,NA,0.193493068218231,NA,NA,NA,NA,0.0320327430963516,34.9,0.0354429259896278
"1511",2016-06-01,"C045",2016,6,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0914613753557205,"JUN",7,31.3,NA,NA,NA,0.343083441257477,NA,NA,NA,NA,NA,42.1,NA
"1512",2016-02-01,"C045",2016,2,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0763664320111275,"FEB",17,258.8,NA,NA,NA,0.250388413667679,NA,NA,NA,NA,0.0271684192121029,43.9,NA
"1513",2019-03-01,"C045",2019,3,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0922924056649208,"MAR",11,43.8,NA,NA,NA,0.329085320234299,NA,NA,NA,NA,NA,52.8,NA
"1514",2016-03-01,"C045",2016,3,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0779599323868752,"MAR",14,211.8,NA,NA,NA,0.631315767765045,NA,NA,NA,NA,0.0290411654859781,42.4,NA
"1515",2016-05-01,"C045",2016,5,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.103985585272312,"MAY",10,39.2,NA,NA,NA,0.199000284075737,NA,NA,NA,NA,NA,51,NA
"1516",2019-07-01,"C045",2019,7,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.103801175951958,"JUL",5,29.5,NA,NA,NA,0.357962638139725,NA,NA,NA,NA,NA,41.1,NA
"1517",2017-07-01,"C045",2017,7,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.102596543729305,"JUL",6,46.3,NA,NA,NA,0.162268400192261,NA,NA,NA,NA,NA,39.6,NA
"1518",NA,"C045",NA,NA,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0794976651668549,"SET",14,102.2,NA,NA,NA,0.182197496294975,NA,NA,NA,NA,NA,45,NA
"1519",2016-11-01,"C045",2016,11,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0676735863089561,"NOV",12,180,NA,NA,NA,0.232686683535576,NA,NA,NA,NA,NA,57.5,NA
"1520",2018-06-01,"C045",2018,6,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.114527747035027,"JUN",10,58.7,NA,NA,NA,0.255037277936935,NA,NA,NA,NA,NA,35.9,NA
"1521",2018-03-01,"C045",2018,3,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0670215785503387,"MAR",16,109,NA,NA,NA,0.236628279089928,NA,NA,NA,NA,NA,80.9,NA
"1522",NA,"C045",NA,NA,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0841696858406067,"SET",3,23.6,NA,NA,NA,0.224441260099411,NA,NA,NA,NA,NA,37.3,NA
"1523",2016-04-01,"C045",2016,4,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0873625501990318,"ABR",15,69.6,NA,NA,NA,0.474727630615234,NA,NA,NA,NA,NA,54.7,NA
"1524",2017-01-01,"C045",2017,1,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0743812322616577,"ENE",8,174.4,NA,NA,NA,0.264455229043961,NA,NA,NA,NA,NA,51.4,NA
"1525",2019-11-01,"C045",2019,11,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0763629004359245,"NOV",24,348.8,NA,NA,NA,0.181430459022522,NA,NA,NA,NA,NA,79.7,NA
"1526",2019-04-01,"C045",2019,4,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0604704990983009,"ABR",12,75.3,NA,NA,NA,0.164741799235344,NA,NA,NA,NA,NA,56.4,NA
"1527",2017-06-01,"C045",2017,6,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.107177741825581,"JUN",11,96,NA,NA,NA,0.379276514053345,NA,NA,NA,NA,NA,47.6,NA
"1528",2016-10-01,"C045",2016,10,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.103579789400101,"OCT",3,21.2,NA,NA,NA,0.113080658018589,NA,NA,NA,NA,NA,40.9,NA
"1529",2019-05-01,"C045",2019,5,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0866044089198112,"MAY",16,70.5,NA,NA,NA,0.225612998008728,NA,NA,NA,NA,NA,47.9,NA
"1530",2018-02-01,"C045",2018,2,"La Garbea","M",717,43.1790996383007,-3.07681949079903,0.0167476907372475,0.00990098994225264,0.00990098994225264,0.0675259083509445,"FEB",17,205.2,NA,NA,NA,0.258092820644379,NA,NA,NA,NA,NA,57.6,NA
"1531",2019-06-01,"C045",2019,6,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0960612669587135,"JUN",8,36.5,NA,NA,NA,0.183815032243729,NA,NA,NA,NA,NA,46.8,NA
"1532",2016-12-01,"C045",2016,12,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0792260318994522,"DIC",6,32.1,NA,NA,NA,0.25805875658989,NA,NA,NA,NA,NA,47.4,NA
"1533",2018-05-01,"C045",2018,5,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0903791412711143,"MAY",13,87.1,NA,NA,NA,0.322992980480194,NA,NA,NA,NA,NA,40.7,NA
"1534",2018-04-01,"C045",2018,4,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0821837559342384,"ABR",14,111.9,NA,NA,NA,0.275045394897461,NA,NA,NA,NA,NA,55,NA
"1535",2019-01-01,"C045",2019,1,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0716553702950478,"ENE",15,314,NA,NA,NA,0.526296734809875,NA,NA,NA,NA,NA,55.6,NA
"1536",2019-02-01,"C045",2019,2,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0717252492904663,"FEB",6,49.2,NA,NA,NA,0.198358535766602,NA,NA,NA,NA,NA,55.8,NA
"1537",2017-05-01,"C045",2017,5,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0956457629799843,"MAY",8,64.6,NA,NA,NA,0.141176238656044,NA,NA,NA,NA,NA,51,NA
"1538",2018-11-01,"C045",2018,11,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0758975893259048,"NOV",11,72.1,NA,NA,NA,0.223795041441917,NA,NA,NA,NA,NA,69.9,NA
"1539",2017-10-01,"C045",2017,10,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0973849147558212,"OCT",7,24.3,NA,NA,NA,0.238301143050194,NA,NA,NA,NA,0.0335283912718296,32.3,NA
"1540",2017-04-01,"C045",2017,4,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0872107520699501,"ABR",8,59.4,NA,NA,NA,0.757544696331024,NA,NA,NA,NA,NA,46.1,NA
"1541",2016-01-01,"C045",2016,1,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0822706818580627,"ENE",14,92.9,NA,NA,NA,0.467290788888931,NA,NA,NA,NA,NA,77.2,NA
"1542",NA,"C045",NA,NA,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0862725079059601,"SET",7,68.5,NA,NA,NA,0.203215077519417,NA,NA,NA,NA,NA,48.1,NA
"1543",2018-10-01,"C045",2018,10,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0639421045780182,"OCT",10,183.1,NA,NA,NA,0.415524631738663,NA,NA,NA,NA,NA,55.7,NA
"1544",2017-02-01,"C045",2017,2,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0966898426413536,"FEB",8,63.4,NA,NA,NA,0.0931400433182716,NA,NA,NA,NA,NA,67,NA
"1545",2018-12-01,"C045",2018,12,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0674391314387321,"DIC",5,32.7,NA,NA,NA,0.56605339050293,NA,NA,NA,NA,NA,63.2,NA
"1546",2018-07-01,"C045",2018,7,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0957200080156326,"JUL",9,42.1,NA,NA,NA,0.517770111560822,NA,NA,NA,NA,NA,38.2,NA
"1547",2018-08-01,"C045",2018,8,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.11493457108736,"AGO",7,32.5,NA,NA,NA,0.281803637742996,NA,NA,NA,NA,NA,39.3,NA
"1548",2017-03-01,"C045",2017,3,"La Garbea","M",717,43.1790996383007,-3.07681949079903,NA,0.00990098994225264,0.00990098994225264,0.0680613368749619,"MAR",9,69.5,NA,NA,NA,0.301043391227722,NA,NA,NA,NA,NA,56.6,NA
"1549",2018-05-01,"C046",2018,5,"Oiz","M",980,43.2069633630696,-2.72071253822835,NA,0.00990098994225264,0.00990098994225264,0.088931567966938,"MAY",15,94.7,NA,NA,NA,0.30890366435051,NA,NA,NA,NA,NA,41.9,NA
"1550",NA,"C046",NA,NA,"Oiz","M",980,43.2069633630696,-2.72071253822835,NA,0.00990098994225264,0.00990098994225264,0.0857286378741264,"SET",7,53,NA,NA,NA,0.524581015110016,NA,NA,NA,NA,NA,42.9,NA
"1551",NA,"C046",NA,NA,"Oiz","M",980,43.2069633630696,-2.72071253822835,NA,0.00990098994225264,0.00990098994225264,0.071992538869381,"SET",10,105.6,NA,NA,NA,0.104173004627228,NA,NA,NA,NA,NA,52.9,NA
"1552",2016-10-01,"C046",2016,10,"Oiz","M",980,43.2069633630696,-2.72071253822835,NA,0.00990098994225264,0.00990098994225264,0.112594462931156,"OCT",6,31.9,NA,NA,NA,0.384109705686569,NA,NA,NA,NA,NA,44.5,NA
"1553",2016-12-01,"C046",2016,12,"Oiz","M",980,43.2069633630696,-2.72071253822835,NA,0.00990098994225264,0.00990098994225264,0.0835910737514496,"DIC",6,14.7,NA,NA,NA,0.219165742397308,NA,NA,NA,NA,NA,55.9,NA
"1554",2016-01-01,"C046",2016,1,"Oiz","M",980,43.2069633630696,-2.72071253822835,NA,0.00990098994225264,0.00990098994225264,0.0785534456372261,"ENE",13,89.7,NA,NA,NA,0.599465310573578,NA,NA,NA,NA,NA,72.7,NA
"1555",2017-01-01,"C046",2017,1,"Oiz","M",980,43.2069633630696,-2.72071253822835,NA,0.00990098994225264,0.00990098994225264,0.0674508586525917,"ENE",7,162.3,NA,NA,NA,0.144549205899239,NA,NA,NA,NA,NA,62.6,NA
"1556",2018-06-01,"C046",2018,6,"Oiz","M",980,43.2069633630696,-2.72071253822835,NA,0.00990098994225264,0.00990098994225264,0.0942077115178108,"JUN",14,79.5,NA,NA,NA,0.376689910888672,NA,NA,NA,NA,NA,40.1,NA
"1557",NA,"C046",NA,NA,"Oiz","M",980,43.2069633630696,-2.72071253822835,NA,0.00990098994225264,0.00990098994225264,0.0897253081202507,"SET",15,108.2,NA,NA,NA,0.237798377871513,NA,NA,NA,NA,NA,46.4,NA
"1558",2017-05-01,"C046",2017,5,"Oiz","M",980,43.2069633630696,-2.72071253822835,NA,0.00990098994225264,0.00990098994225264,0.0991985201835632,"MAY",10,94.9,NA,NA,NA,0.453375041484833,NA,NA,NA,NA,NA,57.6,NA
"1559",2019-05-01,"C046",2019,5,"Oiz","M",980,43.2069633630696,-2.72071253822835,NA,0.00990098994225264,0.00990098994225264,0.0674926266074181,"MAY",16,122.7,NA,NA,NA,0.332717746496201,NA,NA,NA,NA,NA,54.9,NA
"1560",2019-03-01,"C046",2019,3,"Oiz","M",980,43.2069633630696,-2.72071253822835,NA,0.00990098994225264,0.00990098994225264,0.0884427651762962,"MAR",11,54.1,NA,NA,NA,0.346953839063644,NA,NA,NA,NA,NA,60.6,NA
"1561",2017-02-01,"C046",2017,2,"Oiz","M",980,43.2069633630696,-2.72071253822835,NA,0.00990098994225264,0.00990098994225264,0.082232266664505,"FEB",9,50.9,NA,NA,NA,0.409921735525131,NA,NA,NA,NA,NA,70.8,NA
"1562",2016-05-01,"C046",2016,5,"Oiz","M",980,43.2069633630696,-2.72071253822835,NA,0.00990098994225264,0.00990098994225264,0.0846121832728386,"MAY",14,74.8,NA,NA,NA,0.467901289463043,NA,NA,NA,NA,NA,57.6,NA
