"","id","fecha","usuario","municipio","direccion","especie","altura","diametro","longitude","latitude","estado","agente","x","y","año","mes"
"3443",3414,2019-05-31,"AYUNTAMIENTO GETXO ","GETXO ","JUAN VALLEJO REAL DE ASUA 9","AVISPA ASIÁTICA",2,8,-2.98475441955267,43.3065797912484,"CERRADA - ELIMINADO","BASALAN",39.0875797912484,3.63524558044733,"2019","05"
"3444",3415,2019-03-06,"AYUNTAMIENTO GETXO ","GETXO ","PAGASARRI 25","AVISPA ASIÁTICA",3,30,-2.97789985502429,43.3009051162904,"CERRADA - ELIMINADO","BASALAN",39.0819051162904,3.64210014497571,"2019","03"
"3445",3416,2019-04-06,"AYUNTAMIENTO GETXO ","GETXO ","JUAN VALLEJO REAL DE ASUA 26 ","AVISPA ASIÁTICA",1,1,-2.98189382089703,43.3117346847639,"CERRADA - ELIMINADO","BASALAN",39.0927346847639,3.63810617910297,"2019","04"
"3446",3417,2019-06-06,"BASALAN","GETXO ","KALEA JUAN VALLEJO REAL DE ASUA 26A  ","AVISPA ASIÁTICA",0,20,-2.98354447249892,43.3096493575204,"CERRADA - ELIMINADO","BASALAN",39.0906493575204,3.63645552750108,"2019","06"
"3447",3418,2019-11-06,"AYUNTAMIENTO GETXO ","GETXO ","LARRAÑAZUBI 17","AVISPA ASIÁTICA",1,1,-2.9623853158858,43.2880885864724,"CERRADA - ELIMINADO","BASALAN",39.0690885864724,3.6576146841142,"2019","11"
"3448",3419,2019-12-06,"AYUNTAMIENTO GETXO ","GETXO ","ARETXONDO 4","AVISPA ASIÁTICA",8,25,-2.97527227669423,43.2925665367155,"CERRADA - ELIMINADO","BASALAN",39.0735665367155,3.64472772330577,"2019","12"
"3449",3420,2019-06-19,"AYUNTAMIENTO GETXO ","GETXO ","VENANCIO ETXEBARRIA 17 8ºIZQ","AVISPA ASIÁTICA",2,1,-2.97352873990623,43.2713617682569,"CERRADA - NO ELIMINABLE","BASALAN",39.0523617682569,3.64647126009377,"2019","06"
"3450",3421,2019-06-21,"AYUNTAMIENTO GETXO ","GETXO ","PASEO DEL PUERTO 23 2º","AVISPA ASIÁTICA",1,10,-2.96955850059406,43.2836344742242,"CERRADA - ELIMINADO","BASALAN",39.0646344742242,3.65044149940594,"2019","06"
"3451",3422,2019-02-07,"AYUNTAMIENTO GETXO ","GETXO ","ILLETA 15","AVISPA ASIÁTICA",2,10,-2.97202205932756,43.2829669775415,"CERRADA - ELIMINADO","BASALAN",39.0639669775415,3.64797794067244,"2019","02"
"3452",3423,2019-05-07,"AYUNTAMIENTO GETXO ","GETXO ","ITURRIANE 4","AVISPA ASIÁTICA",2,13,-2.97314721379245,43.3067306552247,"CERRADA - ELIMINADO","BASALAN",39.0877306552247,3.64685278620755,"2019","05"
"3453",3424,2019-08-07,"AYUNTAMIENTO GETXO ","GETXO ","SARRIKOBASO ","AVISPA ASIÁTICA",2,1,-2.97336118227376,43.2967541054423,"CERRADA - ELIMINADO","BASALAN",39.0777541054423,3.64663881772624,"2019","08"
"3454",3425,2019-08-07,"AYUNTAMIENTO GETXO ","GETXO ","ITURGITXI 23-25","AVISPA ASIÁTICA",5,20,-2.97071461057136,43.2925590747356,"CERRADA - ELIMINADO","BASALAN",39.0735590747356,3.64928538942864,"2019","08"
"3455",3439,2019-07-23,"AYUNTAMIENTO GETXO ","GETXO ","ITURGITXI 21 4º IZQ","AVISPA ASIÁTICA",20,15,-2.96454817883742,43.2941264175075,"CERRADA - ELIMINADO","BASALAN",39.0751264175075,3.65545182116258,"2019","07"
"3456",3426,2019-09-07,"AYUNTAMIENTO GETXO ","GETXO ","ITURGITXI 23 4ºC","AVISPA ASIÁTICA",12,20,-2.97071461057136,43.2925590747356,"CERRADA - NO ELIMINABLE","BASALAN",39.0735590747356,3.64928538942864,"2019","09"
"3457",3427,2019-12-07,"AYUNTAMIENTO GETXO ","GETXO ","AIBOA 20-22","AVISPA ASIÁTICA",2,1,-2.97157198613797,43.2860170627513,"CERRADA - ELIMINADO","BASALAN",39.0670170627513,3.64842801386203,"2019","12"
"3458",3428,2019-07-18,"AYUNTAMIENTO GETXO ","GETXO ","JULIAN GARAIZA 1","AVISPA ASIÁTICA",4,1,-2.9702320576236,43.2878703936797,"CERRADA - ELIMINADO","BASALAN",39.0688703936797,3.6497679423764,"2019","07"
"3459",3429,2019-07-18,"AYUNTAMIENTO GETXO ","GETXO ","EUSKAL HERRIA 15, 7F DERECHA","AVISPA ASIÁTICA",2,1,-2.97565811106583,43.2928399301516,"CERRADA - NO ELIMINABLE","BASALAN",39.0738399301516,3.64434188893417,"2019","07"
"3460",3430,2019-07-19,"AYUNTAMIENTO GETXO ","GETXO ","ARENE Nº 13 3ºD","AVISPA ASIÁTICA",2,20,-2.97125728726473,43.2911796409096,"CERRADA - ELIMINADO","BASALAN",39.0721796409096,3.64874271273527,"2019","07"
"3461",3431,2019-07-21,"AYUNTAMIENTO GETXO ","GETXO ","ELKANO 9 3ºA","AVISPA ASIÁTICA",2,15,-2.9677128157617,43.2851545233641,"CERRADA - ELIMINADO","BASALAN",39.0661545233641,3.6522871842383,"2019","07"
"3462",3432,2019-07-20,"AYUNTAMIENTO GETXO ","GETXO ","LARRAÑAZUBI 7","AVISPA ASIÁTICA",7,30,-2.9653168869465,43.2874210064741,"CERRADA - ELIMINADO","BASALAN",39.0684210064741,3.6546831130535,"2019","07"
"3463",3433,2019-07-23,"BASALAN","GETXO ","LOS CHOPOS ETORBIDEA 18  ","AVISPA ASIÁTICA",0,70,-2.9700131438425,43.2833439844064,"CERRADA - ELIMINADO","BASALAN",39.0643439844064,3.6499868561575,"2019","07"
"3465",3435,2019-11-07,"AYUNTAMIENTO GETXO ","GETXO ","CADI CARLOS 12","AVISPA ASIÁTICA",2,1,-2.9861460716395,43.306937774732,"CERRADA - ELIMINADO","BASALAN",39.087937774732,3.6338539283605,"2019","11"
"3466",3436,2019-07-22,"AYUNTAMIENTO GETXO ","GETXO ","ALDAPA Nº 1","AVISPA ASIÁTICA",3,1,-2.97134431371448,43.2974226704841,"CERRADA - ELIMINADO","BASALAN",39.0784226704841,3.64865568628552,"2019","07"
"3467",3437,2019-07-22,"AYUNTAMIENTO GETXO ","GETXO ","EUSKAL HERRIA Nº 5 INT DCHA","AVISPA ASIÁTICA",20,4,-2.97287335503998,43.2910101633038,"CERRADA - ELIMINADO","BASALAN",39.0720101633038,3.64712664496002,"2019","07"
"3468",3438,2019-07-19,"AYUNTAMIENTO GETXO ","GETXO ","ESTRADA PERUNE 12-C","AVISPA ASIÁTICA",3,50,-2.97424989292421,43.3073202128705,"CERRADA - ELIMINADO","BASALAN",39.0883202128705,3.64575010707579,"2019","07"
"3469",3440,2019-07-29,"BASALAN","GETXO ","ARENE KALEA 62  ","AVISPA ASIÁTICA",2,30,-2.97224797690835,43.2910900820216,"CERRADA - ELIMINADO","BASALAN",39.0720900820216,3.64775202309165,"2019","07"
"3470",3441,2019-08-24,"AYUNTAMIENTO GETXO ","GETXO ","TELLETXE, 1A ESC DCHA 5ºIZQ","AVISPA ASIÁTICA",3,5,-2.97340960244894,43.2916843379675,"CERRADA - ELIMINADO","BASALAN",39.0726843379675,3.64659039755106,"2019","08"
"3471",3442,2019-08-23,"AYUNTAMIENTO GETXO ","GETXO ","AVENIDA ZUGAZARTE 63","AVISPA ASIÁTICA",5,9,-2.97540192726614,43.2740280941127,"CERRADA - ELIMINADO","BASALAN",39.0550280941127,3.64459807273386,"2019","08"
"3472",3443,2019-08-29,"AYUNTAMIENTO GETXO ","GETXO ","JUAN CUADRADO CON URI","AVISPA ASIÁTICA",1,1,-2.97494952380947,43.3025704405986,"CERRADA - ELIMINADO","BASALAN",39.0835704405986,3.64505047619053,"2019","08"
"3473",3444,2019-08-30,"AYUNTAMIENTO GETXO ","GETXO ","BIDEZABAL 18 4ºD","AVISPA ASIÁTICA",2,1,-2.97487491010882,43.2984677925405,"CERRADA - ELIMINADO","BASALAN",39.0794677925405,3.64512508989118,"2019","08"
"3474",3445,2019-07-26,"AYUNTAMIENTO GETXO ","GETXO ","ALDAPA 2","AVISPA ASIÁTICA",3,10,-2.97145905785194,43.2973736717893,"CERRADA - ELIMINADO","BASALAN",39.0783736717893,3.64854094214806,"2019","07"
"3475",3446,2019-01-08,"AYUNTAMIENTO GETXO ","GETXO ","ITURGITXI Nº 21 4º IZQ","AVISPA ASIÁTICA",15,15,-2.96454817883742,43.2941264175075,"CERRADA - ELIMINADO","BASALAN",39.0751264175075,3.65545182116258,"2019","01"
"3476",3447,2019-06-08,"AYUNTAMIENTO GETXO ","GETXO ","VILLA DE PLENTZIA 30 5ºB","AVISPA ASIÁTICA",11,15,-2.96961579244334,43.2782866739377,"CERRADA - ELIMINADO","BASALAN",39.0592866739377,3.65038420755666,"2019","06"
"3478",3449,2019-05-08,"AYUNTAMIENTO GETXO ","GETXO ","ITURGITXI 21","AVISPA ASIÁTICA",12,15,-2.97071461057136,43.2925590747356,"CERRADA - ELIMINADO","BASALAN",39.0735590747356,3.64928538942864,"2019","05"
"3479",3450,2019-07-08,"AYUNTAMIENTO GETXO ","GETXO ","ALANGOETA Nº 21 2 IZQ","AVISPA ASIÁTICA",1,10,-2.97130057258562,43.2910101676277,"CERRADA - ELIMINADO","BASALAN",39.0720101676277,3.64869942741438,"2019","07"
"3480",3451,2019-07-08,"AYUNTAMIENTO GETXO ","GETXO ","CTRA. ASUA-LA AVANZADA Nº 11A 1ºIZQ","AVISPA ASIÁTICA",1,13,-2.96965791876088,43.2798140254613,"CERRADA - ELIMINADO","BASALAN",39.0608140254613,3.65034208123912,"2019","07"
"3481",3452,2019-07-08,"AYUNTAMIENTO GETXO ","GETXO ","ARENE 6","AVISPA ASIÁTICA",2,30,-2.97223252936041,43.2912291405624,"CERRADA - NO ELIMINABLE","BASALAN",39.0722291405624,3.64776747063959,"2019","07"
"3482",3453,2019-09-08,"AYUNTAMIENTO GETXO ","GETXO ","IBATAO 9A","AVISPA ASIÁTICA",2,10,-2.97129036988043,43.2987720810644,"CERRADA - ELIMINADO","BASALAN",39.0797720810644,3.64870963011957,"2019","09"
"3483",3454,2019-09-08,"AYUNTAMIENTO GETXO ","GETXO ","ITURGITXI Nº 15","AVISPA ASIÁTICA",11,15,-2.97071461057136,43.2925590747356,"CERRADA - ELIMINADO","BASALAN",39.0735590747356,3.64928538942864,"2019","09"
"3486",3457,2019-08-19,"AYUNTAMIENTO GETXO ","GETXO ","PASEO DEL PUERTO 20 A ","AVISPA ASIÁTICA",4,2,-2.97168658115333,43.2845554010898,"CERRADA - ELIMINADO","BASALAN",39.0655554010898,3.64831341884667,"2019","08"
"3487",3458,2019-09-23,"AYUNTAMIENTO GETXO ","GETXO ","MARQUES DE ZUYA KALEA, 5B","AVISPA ASIÁTICA",2,15,-2.98801780715743,43.3084965772288,"CERRADA - ELIMINADO","BASALAN",39.0894965772288,3.63198219284257,"2019","09"
"3488",3459,2019-08-22,"AYUNTAMIENTO GETXO ","GETXO ","ESTRADA SALSIDUALDE, 3","AVISPA ASIÁTICA",4,4,-2.96845760874727,43.2960711543104,"CERRADA - ELIMINADO","BASALAN",39.0770711543104,3.65154239125273,"2019","08"
"3489",3460,2019-05-09,"AYUNTAMIENTO GETXO ","GETXO ","SARRIKOBASO ,31","AVISPA ASIÁTICA",1,1,-2.97358880918906,43.2964596210462,"CERRADA - ELIMINADO","BASALAN",39.0774596210462,3.64641119081094,"2019","05"
"3490",3461,2019-09-23,"AYUNTAMIENTO GETXO ","GETXO ","LARRAÑAZUBI KALEA, 12","AVISPA ASIÁTICA",40,1,-2.96093660489104,43.2883961396715,"CERRADA - ELIMINADO","BASALAN",39.0693961396715,3.65906339510896,"2019","09"
"3491",3462,2019-09-23,"AYUNTAMIENTO GETXO ","GETXO ","ARRILUZEKO KAIA","AVISPA ASIÁTICA",3,30,-2.97837640773247,43.2817992898384,"CERRADA - ELIMINADO","BASALAN",39.0627992898384,3.64162359226753,"2019","09"
"3492",3463,2019-09-24,"AYUNTAMIENTO GETXO ","GETXO ","BIDEZABAL KALEA, 20","AVISPA ASIÁTICA",3,1,-2.97507690065837,43.2984074820445,"CERRADA - ELIMINADO","BASALAN",39.0794074820445,3.64492309934163,"2019","09"
"3493",3464,2019-09-27,"AYUNTAMIENTO GETXO ","GETXO ","POLIDEPORTIVO FADURA","AVISPA ASIÁTICA",15,70,-2.96764717572126,43.2923517163066,"CERRADA - ELIMINADO","BASALAN",39.0733517163066,3.65235282427874,"2019","09"
"3494",3465,2019-07-10,"AYUNTAMIENTO GETXO ","GETXO ","PASEO DEL PUERTO KALEA, 22","AVISPA ASIÁTICA",12,1,-2.96938549341844,43.2832201321742,"CERRADA - ELIMINADO","BASALAN",39.0642201321742,3.65061450658156,"2019","07"
"3495",3466,2019-10-17,"AYUNTAMIENTO GETXO ","GETXO ","BIDEZABAL KALEA, 22","AVISPA ASIÁTICA",8,1,-2.97491174980122,43.2981603057375,"CERRADA - ELIMINADO","BASALAN",39.0791603057375,3.64508825019878,"2019","10"
"3496",3467,2019-10-22,"AYUNTAMIENTO GETXO ","GETXO ","ALDAPA KALEA, 16","AVISPA ASIÁTICA",18,1,-2.97142340911123,43.2972369900905,"CERRADA - ELIMINADO","BASALAN",39.0782369900905,3.64857659088877,"2019","10"
"3497",3468,2019-10-22,"AYUNTAMIENTO GETXO ","GETXO ","ARENE KALEA, 6","AVISPA ASIÁTICA",1,10,-2.97223252936041,43.2912291405624,"CERRADA - NO ELIMINABLE","BASALAN",39.0722291405624,3.64776747063959,"2019","10"
"3498",3469,2019-10-23,"AYUNTAMIENTO GETXO ","GETXO ","MARTITURRI ESTARTA, 32","AVISPA ASIÁTICA",20,30,-2.97653822254514,43.3073016564155,"CERRADA - ELIMINADO","BASALAN",39.0883016564155,3.64346177745486,"2019","10"
"3499",3470,2019-10-28,"AYUNTAMIENTO GETXO ","GETXO ","CALLE IZARO","AVISPA ASIÁTICA",10,60,-2.96952268433839,43.2981987293169,"CERRADA - ELIMINADO","BASALAN",39.0791987293169,3.65047731566161,"2019","10"
"3500",3471,2019-10-29,"AYUNTAMIENTO GETXO ","GETXO ","CERVANTES KALEA, 8","AVISPA ASIÁTICA",8,30,-2.97192057145707,43.2798549209033,"CERRADA - ELIMINADO","BASALAN",39.0608549209033,3.64807942854293,"2019","10"
"3501",3472,2019-11-20,"AYUNTAMIENTO GETXO ","GETXO ","AIBOA KALEA, 22","AVISPA ASIÁTICA",9,5,-2.97132803199058,43.2859628217515,"CERRADA - ELIMINADO","BASALAN",39.0669628217515,3.64867196800942,"2019","11"
"3502",3473,2019-11-26,"AYUNTAMIENTO GETXO ","GETXO ","BASOTXU BIDEA, 43","AVISPA ASIÁTICA",8,50,-2.96713012444473,43.2972466615364,"CERRADA - ELIMINADO","BASALAN",39.0782466615364,3.65286987555527,"2019","11"
"3503",3474,2019-11-27,"AYUNTAMIENTO GETXO ","GETXO ","BAJADA DE ARRIGUNAGA KALEA, 11","AVISPA ASIÁTICA",6,40,-2.97750350517965,43.2950771950488,"CERRADA - ELIMINADO","BASALAN",39.0760771950488,3.64249649482035,"2019","11"
"3504",3475,2019-11-12,"AYUNTAMIENTO GETXO ","GETXO ","CALLE ZUMARDIA","AVISPA ASIÁTICA",6,40,-2.96967356333937,43.2814008309748,"CERRADA - ELIMINADO","BASALAN",39.0624008309748,3.65032643666063,"2019","11"
"3505",3476,2019-12-17,"AYUNTAMIENTO GETXO ","GETXO ","JUAN VALLEJO REAL DE ASUA KALEA, 14","AVISPA ASIÁTICA",5,30,-2.98333818684924,43.3058517002656,"CERRADA - ELIMINADO","BASALAN",39.0868517002656,3.63666181315076,"2019","12"
"3506",3477,2019-06-17,"AYUNTAMIENTO GETXO ","GETXO ","CAMPO DE GOLF LA GALEA","AVISPA ASIÁTICA",1,1,-2.98189382089703,43.3117346847639,"CERRADA - ELIMINADO","BOMBEROS",39.0927346847639,3.63810617910297,"2019","06"
"3507",3478,2019-06-17,"AYUNTAMIENTO GETXO ","GETXO ","VILLA DE PLENTZIA 32 BAJO A","AVISPA ASIÁTICA",2,1,-2.96953208437236,43.2779045787776,"CERRADA - ELIMINADO","BOMBEROS",39.0589045787776,3.65046791562764,"2019","06"
"3508",3479,2019-06-30,"AYUNTAMIENTO GETXO ","GETXO ","IZARO 18","ABEJA",22,1,-2.9685006730459,43.2980859248744,"CERRADA - ELIMINADO","BOMBEROS",39.0790859248744,3.6514993269541,"2019","06"
"3509",3480,2019-02-07,"AYUNTAMIENTO GETXO ","GETXO ","PLAZA DE SANTA ANA","ABEJA",4,30,-2.97350552598723,43.2703941919237,"CERRADA - ELIMINADO","BOMBEROS",39.0513941919237,3.64649447401277,"2019","02"
"3510",3481,2019-12-07,"AYUNTAMIENTO GETXO ","GETXO ","MONTE JATA 22 1ºIZQ","ABEJA",1,1,-2.97598071590899,43.2997489486004,"CERRADA - ELIMINADO","BOMBEROS",39.0807489486004,3.64401928409101,"2019","12"
"3511",3482,2019-07-16,"AYUNTAMIENTO GETXO ","GETXO ","PLAZA ALANGO","ABEJA",3,20,-2.97298098755972,43.2901823977502,"CERRADA - NO ELIMINABLE","BOMBEROS",39.0711823977502,3.64701901244028,"2019","07"
"3512",3483,2019-07-15,"AYUNTAMIENTO GETXO ","GETXO ","JOAQUIN ARIZAGA 4 1ºB","AVISPA COMÚN",1,1,-2.97387863281605,43.2848107655952,"CERRADA - ELIMINADO","BOMBEROS",39.0658107655952,3.64612136718395,"2019","07"
"3513",3484,2019-07-17,"AYUNTAMIENTO GETXO ","GETXO ","PASAGARRI FRENTE AL Nº 7","AVISPA COMÚN",1,1,-2.97726439470642,43.3004540056666,"CERRADA - ELIMINADO","BOMBEROS",39.0814540056666,3.64273560529359,"2019","07"
"3514",3485,2019-07-18,"AYUNTAMIENTO GETXO ","GETXO ","CEMENTERIO DE GETXO ","AVISPA ASIÁTICA",2,1,-2.98078113213595,43.3021478820655,"CERRADA - ELIMINADO","BOMBEROS",39.0831478820655,3.63921886786405,"2019","07"
"3515",3486,2019-07-19,"AYUNTAMIENTO GETXO ","GETXO ","MAXIMO AGUIRRE CON MUELLES DE TOMAS OLABARRI","ABEJA",1,20,-2.9758158488033,43.2700397599715,"CERRADA - ELIMINADO","BOMBEROS",39.0510397599715,3.6441841511967,"2019","07"
"3516",3487,2019-07-20,"AYUNTAMIENTO GETXO ","GETXO ","SALSIDU CON SARRIKOBASO","ABEJA",3,1,-2.97349054833001,43.2938867526275,"CERRADA - NO ELIMINABLE","BOMBEROS",39.0748867526275,3.64650945166999,"2019","07"
"3517",3488,2019-07-19,"AYUNTAMIENTO GETXO ","GETXO ","TALAIETA Nº 5","AVISPA COMÚN",1,20,-2.97674640363936,43.2957820339506,"CERRADA - ELIMINADO","BOMBEROS",39.0767820339506,3.64325359636064,"2019","07"
"3518",3489,2019-04-08,"AYUNTAMIENTO GETXO ","GETXO ","VILLA DE PLENTZIA 42","AVISPA ASIÁTICA",1,3,-2.96894582324395,43.2780409671792,"CERRADA - ELIMINADO","BOMBEROS",39.0590409671792,3.65105417675605,"2019","04"
"3519",3490,2019-08-27,"AYUNTAMIENTO GETXO ","GETXO ","CARRETERA LA GALEA","AVISPA COMÚN",1,10,-2.98830109303725,43.3073552020043,"CERRADA - ELIMINADO","BOMBEROS",39.0883552020043,3.63169890696275,"2019","08"
"3521",3492,2019-02-09,"AYUNTAMIENTO GETXO ","GETXO ","VILLA PLENCIA 38","AVISPA COMÚN",1,3,-2.96976060936902,43.2774716105942,"CERRADA - ELIMINADO","BOMBEROS",39.0584716105942,3.65023939063098,"2019","02"
"3522",3493,2019-09-13,"AYUNTAMIENTO GETXO ","GETXO ","IPARBIDE 11 ","AVISPA ASIÁTICA",14,20,-2.96999499560811,43.2914055752868,"CERRADA - NO ELIMINABLE","BOMBEROS",39.0724055752868,3.65000500439189,"2019","09"
"3523",3494,2019-09-16,"AYUNTAMIENTO GETXO ","GETXO ","MARQUES DE ZUYA 25","AVISPA COMÚN",3,1,-2.98559442628268,43.307341768621,"CERRADA - ELIMINADO","BOMBEROS",39.088341768621,3.63440557371732,"2019","09"
"3524",3495,2019-03-10,"AYUNTAMIENTO GETXO ","GETXO ","BIZKERRE KALEA, 4","AVISPA ASIÁTICA",3,75,-2.96899901668947,43.294509789578,"CERRADA - ELIMINADO","BOMBEROS",39.075509789578,3.65100098331054,"2019","03"
"3525",3496,2019-11-20,"AYUNTAMIENTO GETXO ","GETXO ","ZIENTOETXE ERREPIDEA, 45","AVISPA ASIÁTICA",5,100,-2.97495523838929,43.3111457035301,"CERRADA - ELIMINADO","BOMBEROS",39.0921457035301,3.64504476161071,"2019","11"
"3530",4501,2018-06-19,"AYUNTAMIENTO LEZAMA","LEZAMA","GOITIOLTZA 40","AVISPA ASIÁTICA",10,50,-2.86486056343147,43.2463214683094,"CERRADA - ELIMINADO","BASALAN",39.0273214683094,3.75513943656853,"2018","06"
"3531",4502,2018-06-15,"AYUNTAMIENTO LEZAMA","LEZAMA","GARAIOLTZA 152","AVISPA ASIÁTICA",10,40,-2.8695876742959,43.2423145649985,"CERRADA - ELIMINADO","BASALAN",39.0233145649985,3.7504123257041,"2018","06"
"3532",4503,2018-05-21,"AYUNTAMIENTO LEZAMA","LEZAMA","GOITIOLTZA 1","AVISPA ASIÁTICA",5,35,-2.86338136784321,43.2444825967497,"CERRADA - ELIMINADO","BASALAN",39.0254825967497,3.75661863215679,"2018","05"
"3533",4504,2018-08-05,"AYUNTAMIENTO LEZAMA","LEZAMA","ARETXALDE AUZOA 11 (48196)","AVISPA ASIÁTICA",1,1,-2.85649914553249,43.228331796761,"CERRADA - ELIMINADO","BASALAN",39.009331796761,3.76350085446751,"2018","08"
"3540",3513,2019-07-26,"AYUNTAMIENTO GIZABURUAGA","GIZABURUAGA","EGUEN AUZOA, 9 C","AVISPA ASIÁTICA",7,15,-2.69221231572044,43.2933303231255,"CERRADA - ELIMINADO","BASALAN",39.0743303231255,3.92778768427956,"2019","07"
"3541",3514,2019-08-23,"AYUNTAMIENTO GIZABURUAGA","GIZABURUAGA","OKAMIKA AUZOA, 6","AVISPA ASIÁTICA",4,10,-2.69660533578067,43.2919237883902,"CERRADA - NO ELIMINABLE","BASALAN",39.0729237883902,3.92339466421933,"2019","08"
"3542",3515,2019-09-19,"AYUNTAMIENTO GIZABURUAGA","GIZABURUAGA","LARIZ AUZOA, 12, ARRANGIZ BASERRIA","AVISPA ASIÁTICA",10,30,-2.68454556844739,43.2975817731673,"CERRADA - ELIMINADO","BASALAN",39.0785817731673,3.93545443155261,"2019","09"
"3543",3516,2019-10-14,"AYUNTAMIENTO GIZABURUAGA","GIZABURUAGA","OKAMIKA AUZOA, 9 LANDETA BASERRIA","AVISPA ASIÁTICA",0,10,-2.70164728922883,43.2939678472146,"CERRADA - ELIMINADO","BASALAN",39.0749678472146,3.91835271077117,"2019","10"
"3544",3517,2019-10-30,"BASALAN","GIZABURUAGA","OKAMIKA AUZOA 3B  ","AVISPA ASIÁTICA",15,40,-2.69621076954729,43.290624673309,"CERRADA - ELIMINADO","BASALAN",39.071624673309,3.92378923045271,"2019","10"
"3545",3518,2019-04-11,"AYUNTAMIENTO GIZABURUAGA","GIZABURUAGA","LAXIER AUZOA 2, AKUIOLA","AVISPA ASIÁTICA",8,20,-2.68745248949097,43.2909375427615,"CERRADA - ELIMINADO","BASALAN",39.0719375427615,3.93254751050903,"2019","04"
"3546",3519,2018-12-26,"AYUNTAMIENTO GIZABURUAGA","GIZABURUAGA","LAXIER AUZOA, Z/G","AVISPA ASIÁTICA",10,50,-2.69503627148329,43.2904063111279,"CERRADA - ELIMINADO","BASALAN",39.0714063111279,3.92496372851671,"2018","12"
"3547",3520,2018-10-30,"AYUNTAMIENTO GIZABURUAGA","GIZABURUAGA","OKAMIKA AUZOA, 6-7 ARTEAN","AVISPA ASIÁTICA",2,40,-2.69691555738771,43.2918354784915,"CERRADA - ELIMINADO","BASALAN",39.0728354784915,3.92308444261229,"2018","10"
"3548",3521,2018-10-30,"AYUNTAMIENTO GIZABURUAGA","GIZABURUAGA","OKAMIKA AUZOA, 9, LANDETA ","AVISPA ASIÁTICA",25,8,-2.69993709923754,43.2937177988671,"CERRADA - ELIMINADO","BASALAN",39.0747177988671,3.92006290076246,"2018","10"
"3549",3522,2018-10-17,"AYUNTAMIENTO GIZABURUAGA","GIZABURUAGA","OKAMIKA AUZOA, 6, IRUARTZA","AVISPA ASIÁTICA",3,15,-2.69669402033848,43.2917955102209,"CERRADA - ELIMINADO","BASALAN",39.0727955102209,3.92330597966152,"2018","10"
"3550",3523,2018-01-10,"AYUNTAMIENTO GIZABURUAGA","GIZABURUAGA","ELEIZALDEA, 4, ELIZA","AVISPA ASIÁTICA",1,5,-2.69307016660774,43.2907447368796,"CERRADA - ELIMINADO","BASALAN",39.0717447368796,3.92692983339226,"2018","01"
"3551",3524,2018-01-10,"AYUNTAMIENTO GIZABURUAGA","GIZABURUAGA","ELEIZALDEA, 4, ELIZA","AVISPA ASIÁTICA",7,5,-2.6930694356973,43.2907302010783,"CERRADA - ELIMINADO","BOMBEROS",39.0717302010783,3.9269305643027,"2018","01"
"3552",3525,2018-08-29,"AYUNTAMIENTO GIZABURUAGA","GIZABURUAGA","LAXIER AUZOA, 1, ERESA BASERRIA","AVISPA ASIÁTICA",3,30,-2.68999440012231,43.2930256524539,"CERRADA - ELIMINADO","BASALAN",39.0740256524539,3.93000559987769,"2018","08"
"3553",3526,2018-06-14,"AYUNTAMIENTO GIZABURUAGA","GIZABURUAGA","OKAMIKAKO INDUSTRIALDEA II, 1. PAB.","AVISPA ASIÁTICA",20,60,-2.70015646929063,43.2922570107133,"CERRADA - ELIMINADO","BASALAN",39.0732570107133,3.91984353070937,"2018","06"
"3555",3528,2019-09-09,"BASALAN","GORDEXOLA","SAN JUAN DE BERBIKEZ AUZOA 4  ","AVISPA ASIÁTICA",3,20,-3.01443167002094,43.1596495133088,"CERRADA - ELIMINADO","BASALAN",38.9406495133088,3.60556832997906,"2019","09"
"3556",3529,2018-12-28,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","AZKARAI 10","AVISPA ASIÁTICA",10,30,-2.98817310340108,43.1615935381428,"PENDIENTE DE GRUPO","BASALAN",38.9425935381428,3.63182689659892,"2018","12"
"3557",3530,2018-12-28,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","CALZADA DE ZUBIETE","AVISPA ASIÁTICA",4,30,-3.0012931353394,43.1523212178308,"PENDIENTE DE GRUPO","BASALAN",38.9333212178308,3.6187068646606,"2018","12"
"3560",3533,2018-11-12,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","POLIGONO INDUSTRIAL ISASI (ZUBIETE)","AVISPA ASIÁTICA",5,8,-2.99808027560699,43.1557428383022,"CERRADA - ELIMINADO","BASALAN",38.9367428383022,3.62191972439301,"2018","11"
"3561",3534,2018-11-12,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","CALZADA EL PONTON URARTE","AVISPA ASIÁTICA",1,4,-3.01417238157103,43.1481089025486,"CERRADA - NO ELIMINABLE","BASALAN",38.9291089025486,3.60582761842897,"2018","11"
"3562",3535,2018-11-28,"BASALAN","GORDEXOLA","SUBIDA BERBIKEZ NI 3621 PK 20","AVISPA ASIÁTICA",5,25,-3.00386296453449,43.1525903958781,"CERRADA - ELIMINADO","BASALAN",38.9335903958781,3.61613703546551,"2018","11"
"3564",3537,2018-11-27,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","CALZADA EL PONTON-URARTE Nº 1","AVISPA ASIÁTICA",1,4,-3.00570368726312,43.1524626102097,"CERRADA - ELIMINADO","BASALAN",38.9334626102097,3.61429631273688,"2018","11"
